payment_id,order_id,payment_date,payment_method,payment_status,payment_amount
PAY709392,ORD509392,2023-11-28 16:11:00,Credit Card,Success,51.76
PAY709393,ORD509393,2023-11-28 16:21:00,Buy Now Pay Later,Failed,33.27
PAY709394,ORD509394,2023-11-28 20:41:00,Credit Card,Success,134.03
PAY709395,ORD509395,2023-11-28 21:14:00,Credit Card,Success,56.27
PAY709396,ORD509396,2023-11-28 22:26:00,Credit Card,Success,340.22
PAY709397,ORD509397,2023-11-28 17:34:00,PayPal,Success,607.51
PAY709398,ORD509398,2023-11-28 18:40:00,Credit Card,Success,49.04
PAY709399,ORD509399,2023-11-28 21:42:00,Credit Card,Success,149.74
PAY709400,ORD509400,2023-11-28 23:44:00,Credit Card,Success,365.43
PAY709401,ORD509401,2023-11-28 21:50:00,PayPal,Success,275.06
PAY709402,ORD509402,2023-11-28 18:51:00,Credit Card,Success,318.09
PAY709403,ORD509403,2023-11-28 22:23:00,Credit Card,Success,410.72
PAY709404,ORD509404,2023-11-28 23:29:00,PayPal,Success,291.47
PAY709405,ORD509405,2023-11-29 00:37:00,Debit Card,Success,32.6
PAY709406,ORD509406,2023-11-28 21:38:00,Credit Card,Success,185.55
PAY709407,ORD509407,2023-11-29 02:06:00,PayPal,Success,166.22
PAY709408,ORD509408,2023-11-28 22:08:00,Credit Card,Refunded,153.7
PAY709409,ORD509409,2023-11-28 23:13:00,Debit Card,Refunded,385.24
PAY709410,ORD509410,2023-11-29 00:27:00,Buy Now Pay Later,Success,273.87
PAY709411,ORD509411,2023-11-29 00:52:00,Debit Card,Success,19.78
PAY709412,ORD509412,2023-11-28 23:57:00,Credit Card,Success,224.68
PAY709413,ORD509413,2023-11-29 01:10:00,PayPal,Failed,106.65
PAY709414,ORD509414,2023-11-29 00:33:00,PayPal,Success,208.71
PAY709415,ORD509415,2023-11-29 01:39:00,Debit Card,Success,329.48
PAY709416,ORD509416,2023-11-29 02:22:00,PayPal,Success,54.64
PAY709417,ORD509417,2023-11-29 02:31:00,PayPal,Success,68.42
PAY709418,ORD509418,2023-11-29 00:33:00,PayPal,Success,259.88
PAY709419,ORD509419,2023-11-29 01:38:00,PayPal,Success,195.35
PAY709420,ORD509420,2023-11-29 05:58:00,PayPal,Success,232.6
PAY709421,ORD509421,2023-11-29 03:18:00,Credit Card,Refunded,157.0
PAY709422,ORD509422,2023-11-29 05:27:00,Credit Card,Refunded,56.74
PAY709423,ORD509423,2023-11-29 03:41:00,Debit Card,Success,88.95
PAY709424,ORD509424,2023-11-29 06:08:00,PayPal,Success,88.95
PAY709425,ORD509425,2023-11-29 07:18:00,Credit Card,Refunded,129.55
PAY709426,ORD509426,2023-11-29 04:47:00,Credit Card,Success,165.88
PAY709427,ORD509427,2023-11-29 08:58:00,Buy Now Pay Later,Success,109.82
PAY709428,ORD509428,2023-11-29 04:04:00,Debit Card,Success,782.54
PAY709429,ORD509429,2023-11-29 04:20:00,PayPal,Success,266.37
PAY709430,ORD509430,2023-11-29 05:23:00,Gift Card,Success,298.32
PAY709431,ORD509431,2023-11-29 04:39:00,Debit Card,Success,265.49
PAY709432,ORD509432,2023-11-29 08:02:00,PayPal,Success,0.0
PAY709433,ORD509433,2023-11-29 06:19:00,PayPal,Success,17.67
PAY709434,ORD509434,2023-11-29 07:25:00,Credit Card,Success,102.44
PAY709435,ORD509435,2023-11-29 06:41:00,Debit Card,Success,129.55
PAY709436,ORD509436,2023-11-29 07:04:00,Buy Now Pay Later,Success,185.77
PAY709437,ORD509437,2023-11-29 06:21:00,Credit Card,Success,195.27
PAY709438,ORD509438,2023-11-29 06:34:00,Debit Card,Success,67.33
PAY709439,ORD509439,2023-11-29 12:02:00,Debit Card,Refunded,53.42
PAY709440,ORD509440,2023-11-29 07:21:00,PayPal,Success,175.84
PAY709441,ORD509441,2023-11-29 11:03:00,Credit Card,Refunded,364.96
PAY709442,ORD509442,2023-11-29 08:34:00,Credit Card,Success,108.07
PAY709443,ORD509443,2023-11-29 12:28:00,Credit Card,Success,68.5
PAY709444,ORD509444,2023-11-29 12:07:00,Credit Card,Success,145.94
PAY709445,ORD509445,2023-11-29 11:40:00,Debit Card,Refunded,307.55
PAY709446,ORD509446,2023-11-29 14:09:00,Gift Card,Success,143.39
PAY709447,ORD509447,2023-11-29 11:14:00,Credit Card,Success,55.44
PAY709448,ORD509448,2023-11-29 13:15:00,Buy Now Pay Later,Refunded,65.69
PAY709449,ORD509449,2023-11-29 13:27:00,Debit Card,Success,62.15
PAY709450,ORD509450,2023-11-29 14:06:00,Credit Card,Success,51.09
PAY709451,ORD509451,2023-11-29 16:39:00,Debit Card,Success,66.91
PAY709452,ORD509452,2023-11-29 13:58:00,Debit Card,Success,171.25
PAY709453,ORD509453,2023-11-29 17:24:00,Credit Card,Success,89.62
PAY709454,ORD509454,2023-11-29 14:16:00,PayPal,Success,86.17
PAY709455,ORD509455,2023-11-29 20:05:00,Credit Card,Success,86.17
PAY709456,ORD509456,2023-11-29 19:05:00,Gift Card,Success,601.51
PAY709457,ORD509457,2023-11-29 19:10:00,Credit Card,Success,270.34
PAY709458,ORD509458,2023-11-29 21:15:00,Credit Card,Success,262.32
PAY709459,ORD509459,2023-11-29 20:21:00,Credit Card,Success,195.42
PAY709460,ORD509460,2023-11-29 20:45:00,Gift Card,Success,41.06
PAY709461,ORD509461,2023-11-29 18:57:00,Gift Card,Failed,423.27
PAY709462,ORD509462,2023-11-29 20:01:00,Gift Card,Success,220.88
PAY709463,ORD509463,2023-11-29 20:09:00,Debit Card,Success,98.02
PAY709464,ORD509464,2023-11-29 22:36:00,Gift Card,Success,89.0
PAY709465,ORD509465,2023-11-29 22:51:00,Credit Card,Failed,274.56
PAY709466,ORD509466,2023-11-29 22:55:00,Buy Now Pay Later,Success,56.57
PAY709467,ORD509467,2023-11-29 22:35:00,PayPal,Success,86.15
PAY709468,ORD509468,2023-11-29 22:54:00,Credit Card,Success,56.01
PAY709469,ORD509469,2023-11-29 21:54:00,Debit Card,Success,123.44
PAY709470,ORD509470,2023-11-29 21:03:00,PayPal,Success,191.78
PAY709471,ORD509471,2023-11-29 20:34:00,Credit Card,Success,205.82
PAY709472,ORD509472,2023-11-29 23:37:00,Debit Card,Success,120.29
PAY709473,ORD509473,2023-11-30 02:40:00,Debit Card,Success,207.51
PAY709474,ORD509474,2023-11-29 22:13:00,Debit Card,Success,111.22
PAY709475,ORD509475,2023-11-30 03:59:00,Credit Card,Success,128.51
PAY709476,ORD509476,2023-11-30 03:03:00,Gift Card,Success,523.45
PAY709477,ORD509477,2023-11-30 03:23:00,Gift Card,Success,111.06
PAY709478,ORD509478,2023-11-30 03:27:00,PayPal,Success,226.1
PAY709479,ORD509479,2023-11-30 00:51:00,Debit Card,Success,159.18
PAY709480,ORD509480,2023-11-30 01:03:00,Buy Now Pay Later,Success,285.61
PAY709481,ORD509481,2023-11-30 05:05:00,PayPal,Success,95.61
PAY709482,ORD509482,2023-11-30 05:06:00,Buy Now Pay Later,Success,400.15
PAY709483,ORD509483,2023-11-30 01:31:00,Credit Card,Success,77.82
PAY709484,ORD509484,2023-11-30 05:46:00,Debit Card,Success,460.14
PAY709485,ORD509485,2023-11-30 04:13:00,Credit Card,Success,242.38
PAY709486,ORD509486,2023-11-30 02:15:00,PayPal,Success,71.81
PAY709487,ORD509487,2023-11-30 07:25:00,PayPal,Success,55.01
PAY709488,ORD509488,2023-11-30 07:27:00,Debit Card,Success,105.37
PAY709489,ORD509489,2023-11-30 02:48:00,Buy Now Pay Later,Success,526.56
PAY709490,ORD509490,2023-11-30 06:28:00,PayPal,Success,42.59
PAY709491,ORD509491,2023-11-30 07:33:00,PayPal,Success,40.78
PAY709492,ORD509492,2023-11-30 05:36:00,Credit Card,Success,89.0
PAY709493,ORD509493,2023-11-30 04:55:00,Debit Card,Success,130.18
PAY709494,ORD509494,2023-11-30 07:56:00,Debit Card,Success,119.56
PAY709495,ORD509495,2023-11-30 07:09:00,Credit Card,Success,100.2
PAY709496,ORD509496,2023-11-30 05:11:00,Credit Card,Success,78.25
PAY709497,ORD509497,2023-11-30 07:20:00,Buy Now Pay Later,Refunded,55.41
PAY709498,ORD509498,2023-11-30 10:25:00,Debit Card,Success,0.0
PAY709499,ORD509499,2023-11-30 11:52:00,Credit Card,Success,159.74
PAY709500,ORD509500,2023-11-30 08:02:00,Credit Card,Refunded,202.49
PAY709501,ORD509501,2023-11-30 12:32:00,Debit Card,Success,239.19
PAY709502,ORD509502,2023-11-30 12:47:00,Buy Now Pay Later,Success,163.54
PAY709503,ORD509503,2023-11-30 12:08:00,Buy Now Pay Later,Success,247.94
PAY709504,ORD509504,2023-11-30 13:14:00,Debit Card,Success,108.57
PAY709505,ORD509505,2023-11-30 14:22:00,Credit Card,Success,392.66
PAY709506,ORD509506,2023-11-30 12:09:00,Debit Card,Success,393.4
PAY709507,ORD509507,2023-11-30 13:48:00,Credit Card,Success,235.5
PAY709508,ORD509508,2023-11-30 11:51:00,Debit Card,Success,239.4
PAY709509,ORD509509,2023-11-30 16:14:00,Credit Card,Success,257.07
PAY709510,ORD509510,2023-11-30 13:18:00,Debit Card,Success,73.14
PAY709511,ORD509511,2023-11-30 16:20:00,Credit Card,Success,120.57
PAY709512,ORD509512,2023-11-30 11:23:00,Credit Card,Success,259.05
PAY709513,ORD509513,2023-11-30 15:48:00,Buy Now Pay Later,Success,241.49
PAY709514,ORD509514,2023-11-30 16:10:00,Credit Card,Success,299.94
PAY709515,ORD509515,2023-11-30 15:33:00,Gift Card,Success,21.68
PAY709516,ORD509516,2023-11-30 16:40:00,Credit Card,Success,11.95
PAY709517,ORD509517,2023-11-30 14:02:00,PayPal,Success,16.1
PAY709518,ORD509518,2023-11-30 14:19:00,Credit Card,Success,117.87
PAY709519,ORD509519,2023-11-30 17:06:00,Credit Card,Success,715.31
PAY709520,ORD509520,2023-11-30 16:49:00,Credit Card,Success,398.83
PAY709521,ORD509521,2023-11-30 17:23:00,PayPal,Success,457.41
PAY709522,ORD509522,2023-11-30 22:25:00,Credit Card,Success,428.98
PAY709523,ORD509523,2023-11-30 18:10:00,Debit Card,Success,117.14
PAY709524,ORD509524,2023-11-30 20:14:00,Buy Now Pay Later,Success,8.37
PAY709525,ORD509525,2023-11-30 21:19:00,Debit Card,Success,268.11
PAY709526,ORD509526,2023-11-30 22:42:00,Buy Now Pay Later,Success,81.17
PAY709527,ORD509527,2023-11-30 22:56:00,Credit Card,Success,314.92
PAY709528,ORD509528,2023-12-01 00:00:00,Credit Card,Failed,121.26
PAY709529,ORD509529,2023-11-30 19:13:00,Credit Card,Failed,178.0
PAY709530,ORD509530,2023-11-30 19:39:00,Debit Card,Success,137.14
PAY709531,ORD509531,2023-11-30 19:50:00,Credit Card,Success,422.61
PAY709532,ORD509532,2023-11-30 20:52:00,Credit Card,Success,337.72
PAY709533,ORD509533,2023-11-30 19:56:00,Credit Card,Refunded,41.12
PAY709534,ORD509534,2023-12-01 02:02:00,Debit Card,Success,274.72
PAY709535,ORD509535,2023-12-01 02:49:00,Unknown,Success,121.39
PAY709536,ORD509536,2023-12-01 01:03:00,Credit Card,Success,228.78
PAY709537,ORD509537,2023-12-01 01:20:00,PayPal,Success,30.27
PAY709538,ORD509538,2023-12-01 02:33:00,Buy Now Pay Later,Success,227.35
PAY709539,ORD509539,2023-11-30 22:52:00,Debit Card,Success,185.55
PAY709540,ORD509540,2023-11-30 22:56:00,Credit Card,Success,635.91
PAY709541,ORD509541,2023-12-01 01:00:00,Credit Card,Success,382.68
PAY709542,ORD509542,2023-12-01 00:01:00,Credit Card,Success,119.7
PAY709543,ORD509543,2023-12-01 03:36:00,Credit Card,Success,249.58
PAY709544,ORD509544,2023-12-01 04:52:00,Debit Card,Success,33.09
PAY709545,ORD509545,2023-12-01 04:07:00,Gift Card,Success,126.14
PAY709546,ORD509546,2023-12-01 04:16:00,Debit Card,Success,234.72
PAY709547,ORD509547,2023-12-01 07:22:00,Credit Card,Success,311.12
PAY709548,ORD509548,2023-12-01 08:33:00,Credit Card,Success,108.53
PAY709549,ORD509549,2023-12-01 06:36:00,Credit Card,Refunded,140.15
PAY709550,ORD509550,2023-12-01 08:20:00,Buy Now Pay Later,Success,473.77
PAY709551,ORD509551,2023-12-01 10:03:00,Credit Card,Success,289.96
PAY709552,ORD509552,2023-12-01 09:28:00,Credit Card,Failed,35.98
PAY709553,ORD509553,2023-12-01 10:36:00,Buy Now Pay Later,Success,72.45
PAY709554,ORD509554,2023-12-01 11:14:00,Buy Now Pay Later,Success,306.31
PAY709555,ORD509555,2023-12-01 09:24:00,Credit Card,Success,68.55
PAY709556,ORD509556,2023-12-01 11:06:00,Credit Card,Success,114.3
PAY709557,ORD509557,2023-12-01 14:23:00,Credit Card,Success,84.38
PAY709558,ORD509558,2023-12-01 12:20:00,Credit Card,Success,242.43
PAY709559,ORD509559,2023-12-01 13:20:00,Credit Card,Success,23.15
PAY709560,ORD509560,2023-12-01 12:20:00,Debit Card,Failed,120.57
PAY709561,ORD509561,2023-12-01 15:31:00,Credit Card,Refunded,24.08
PAY709562,ORD509562,2023-12-01 15:44:00,Credit Card,Success,53.36
PAY709563,ORD509563,2023-12-01 14:20:00,PayPal,Success,126.14
PAY709564,ORD509564,2023-12-01 14:34:00,Credit Card,Failed,53.31
PAY709565,ORD509565,2023-12-01 14:55:00,Credit Card,Success,25.2
PAY709566,ORD509566,2023-12-01 18:08:00,Credit Card,Success,31.81
PAY709567,ORD509567,2023-12-01 16:31:00,Debit Card,Success,84.91
PAY709568,ORD509568,2023-12-01 17:57:00,Debit Card,Success,103.28
PAY709569,ORD509569,2023-12-01 19:21:00,Credit Card,Failed,595.99
PAY709570,ORD509570,2023-12-01 23:43:00,Gift Card,Success,35.39
PAY709571,ORD509571,2023-12-01 20:01:00,Buy Now Pay Later,Refunded,356.12
PAY709572,ORD509572,2023-12-01 22:40:00,Gift Card,Success,89.0
PAY709573,ORD509573,2023-12-01 22:21:00,Credit Card,Success,243.03
PAY709574,ORD509574,2023-12-01 21:13:00,Credit Card,Success,79.65
PAY709575,ORD509575,2023-12-02 01:16:00,Debit Card,Failed,21.94
PAY709576,ORD509576,2023-12-01 23:41:00,Credit Card,Failed,55.11
PAY709577,ORD509577,2023-12-02 03:52:00,Buy Now Pay Later,Success,73.14
PAY709578,ORD509578,2023-12-01 23:13:00,Debit Card,Success,61.33
PAY709579,ORD509579,2023-12-02 00:18:00,Credit Card,Success,105.74
PAY709580,ORD509580,2023-12-02 03:28:00,Buy Now Pay Later,Failed,59.52
PAY709581,ORD509581,2023-12-02 04:45:00,Debit Card,Success,26.64
PAY709582,ORD509582,2023-12-02 04:56:00,Debit Card,Success,135.86
PAY709583,ORD509583,2023-12-02 06:03:00,PayPal,Success,30.35
PAY709584,ORD509584,2023-12-02 03:07:00,Credit Card,Success,197.71
PAY709585,ORD509585,2023-12-02 01:08:00,Credit Card,Success,65.21
PAY709586,ORD509586,2023-12-02 05:09:00,PayPal,Failed,149.65
PAY709587,ORD509587,2023-12-02 06:17:00,Credit Card,Success,74.26
PAY709588,ORD509588,2023-12-02 04:32:00,Credit Card,Refunded,0.0
PAY709589,ORD509589,2023-12-02 06:57:00,PayPal,Failed,28.98
PAY709590,ORD509590,2023-12-02 05:57:00,Debit Card,Success,143.0
PAY709591,ORD509591,2023-12-02 02:02:00,Debit Card,Success,295.23
PAY709592,ORD509592,2023-12-02 07:14:00,Credit Card,Success,540.58
PAY709593,ORD509593,2023-12-02 02:36:00,Debit Card,Success,63.24
PAY709594,ORD509594,2023-12-02 06:00:00,Credit Card,Success,120.33
PAY709595,ORD509595,2023-12-02 05:37:00,Buy Now Pay Later,Success,316.52
PAY709596,ORD509596,2023-12-02 04:02:00,Debit Card,Failed,163.5
PAY709597,ORD509597,2023-12-02 05:47:00,Credit Card,Success,111.22
PAY709598,ORD509598,2023-12-02 09:48:00,Buy Now Pay Later,Success,264.25
PAY709599,ORD509599,2023-12-02 05:22:00,PayPal,Success,40.98
PAY709600,ORD509600,2023-12-02 08:22:00,Credit Card,Success,185.15
PAY709601,ORD509601,2023-12-02 08:47:00,Credit Card,Success,136.08
PAY709602,ORD509602,2023-12-02 07:05:00,Credit Card,Success,369.61
PAY709603,ORD509603,2023-12-02 08:19:00,Debit Card,Success,51.87
PAY709604,ORD509604,2023-12-02 07:21:00,Credit Card,Success,61.68
PAY709605,ORD509605,2023-12-02 11:21:00,PayPal,Success,79.38
PAY709606,ORD509606,2023-12-02 10:35:00,Debit Card,Refunded,73.92
PAY709607,ORD509607,2023-12-02 07:36:00,Credit Card,Success,144.94
PAY709608,ORD509608,2023-12-02 12:44:00,PayPal,Success,84.04
PAY709609,ORD509609,2023-12-02 11:56:00,PayPal,Success,273.31
PAY709610,ORD509610,2023-12-02 13:23:00,Debit Card,Success,89.62
PAY709611,ORD509611,2023-12-02 14:37:00,Credit Card,Success,347.47
PAY709612,ORD509612,2023-12-02 10:52:00,Credit Card,Failed,188.37
PAY709613,ORD509613,2023-12-02 16:28:00,Debit Card,Success,146.09
PAY709614,ORD509614,2023-12-02 14:49:00,Credit Card,Success,190.21
PAY709615,ORD509615,2023-12-02 11:59:00,Buy Now Pay Later,Refunded,167.85
PAY709616,ORD509616,2023-12-02 14:11:00,Debit Card,Success,531.39
PAY709617,ORD509617,2023-12-02 13:29:00,Credit Card,Success,159.17
PAY709618,ORD509618,2023-12-02 15:30:00,Credit Card,Failed,329.62
PAY709619,ORD509619,2023-12-02 17:30:00,Debit Card,Refunded,78.32
PAY709620,ORD509620,2023-12-02 14:34:00,Credit Card,Success,111.78
PAY709621,ORD509621,2023-12-02 17:29:00,Buy Now Pay Later,Success,0.0
PAY709622,ORD509622,2023-12-02 16:35:00,PayPal,Refunded,153.66
PAY709623,ORD509623,2023-12-02 14:57:00,Credit Card,Success,211.71
PAY709624,ORD509624,2023-12-02 19:36:00,Buy Now Pay Later,Success,90.07
PAY709625,ORD509625,2023-12-02 16:52:00,Credit Card,Success,158.26
PAY709626,ORD509626,2023-12-02 16:58:00,Credit Card,Success,111.16
PAY709627,ORD509627,2023-12-02 19:35:00,Credit Card,Success,185.69
PAY709628,ORD509628,2023-12-02 19:35:00,Credit Card,Success,458.27
PAY709629,ORD509629,2023-12-02 19:44:00,Credit Card,Success,147.96
PAY709630,ORD509630,2023-12-02 22:47:00,Credit Card,Success,86.17
PAY709631,ORD509631,2023-12-02 22:06:00,Debit Card,Success,72.47
PAY709632,ORD509632,2023-12-02 23:15:00,Credit Card,Success,157.7
PAY709633,ORD509633,2023-12-02 19:44:00,Buy Now Pay Later,Success,126.14
PAY709634,ORD509634,2023-12-02 19:47:00,Credit Card,Success,433.39
PAY709635,ORD509635,2023-12-02 22:50:00,PayPal,Success,212.95
PAY709636,ORD509636,2023-12-02 20:50:00,Credit Card,Success,231.87
PAY709637,ORD509637,2023-12-02 20:05:00,Gift Card,Success,102.3
PAY709638,ORD509638,2023-12-02 19:16:00,Credit Card,Success,39.4
PAY709639,ORD509639,2023-12-02 23:30:00,PayPal,Success,85.79
PAY709640,ORD509640,2023-12-02 21:31:00,Unknown,Success,81.85
PAY709641,ORD509641,2023-12-02 21:46:00,PayPal,Success,183.34
PAY709642,ORD509642,2023-12-02 21:38:00,Buy Now Pay Later,Refunded,190.85
PAY709643,ORD509643,2023-12-02 23:53:00,PayPal,Success,58.14
PAY709644,ORD509644,2023-12-02 21:41:00,Credit Card,Success,519.61
PAY709645,ORD509645,2023-12-03 00:42:00,Debit Card,Success,60.63
PAY709646,ORD509646,2023-12-02 23:10:00,Credit Card,Success,188.25
PAY709647,ORD509647,2023-12-03 02:43:00,Debit Card,Success,156.64
PAY709648,ORD509648,2023-12-03 01:34:00,Credit Card,Success,146.64
PAY709649,ORD509649,2023-12-03 05:17:00,Debit Card,Success,320.77
PAY709650,ORD509650,2023-12-03 04:27:00,PayPal,Success,18.12
PAY709651,ORD509651,2023-12-03 04:37:00,PayPal,Success,177.15
PAY709652,ORD509652,2023-12-03 01:19:00,Credit Card,Success,193.6
PAY709653,ORD509653,2023-12-03 04:44:00,PayPal,Success,116.48
PAY709654,ORD509654,2023-12-03 03:25:00,Debit Card,Failed,504.58
PAY709655,ORD509655,2023-12-03 03:33:00,Credit Card,Success,437.78
PAY709656,ORD509656,2023-12-03 06:07:00,Credit Card,Success,138.35
PAY709657,ORD509657,2023-12-03 05:19:00,PayPal,Success,122.53
PAY709658,ORD509658,2023-12-03 04:19:00,Gift Card,Success,141.09
PAY709659,ORD509659,2023-12-03 07:34:00,Credit Card,Success,52.12
PAY709660,ORD509660,2023-12-03 04:38:00,Unknown,Failed,340.38
PAY709661,ORD509661,2023-12-03 05:02:00,Credit Card,Success,148.61
PAY709662,ORD509662,2023-12-03 09:46:00,Credit Card,Success,50.5
PAY709663,ORD509663,2023-12-03 09:02:00,PayPal,Success,400.62
PAY709664,ORD509664,2023-12-03 11:25:00,Credit Card,Success,28.27
PAY709665,ORD509665,2023-12-03 07:45:00,Debit Card,Success,223.25
PAY709666,ORD509666,2023-12-03 09:06:00,Buy Now Pay Later,Success,382.98
PAY709667,ORD509667,2023-12-03 10:36:00,PayPal,Success,42.1
PAY709668,ORD509668,2023-12-03 13:40:00,Credit Card,Refunded,33.9
PAY709669,ORD509669,2023-12-03 12:01:00,Credit Card,Success,54.08
PAY709670,ORD509670,2023-12-03 09:40:00,Debit Card,Success,223.34
PAY709671,ORD509671,2023-12-03 10:01:00,Credit Card,Success,590.85
PAY709672,ORD509672,2023-12-03 13:31:00,Credit Card,Success,150.82
PAY709673,ORD509673,2023-12-03 12:17:00,Credit Card,Success,153.02
PAY709674,ORD509674,2023-12-03 11:22:00,PayPal,Success,194.07
PAY709675,ORD509675,2023-12-03 14:02:00,Credit Card,Success,96.74
PAY709676,ORD509676,2023-12-03 17:01:00,Credit Card,Success,97.47
PAY709677,ORD509677,2023-12-03 17:11:00,PayPal,Success,824.83
PAY709678,ORD509678,2023-12-03 17:58:00,Credit Card,Success,217.8
PAY709679,ORD509679,2023-12-03 19:00:00,Credit Card,Success,171.8
PAY709680,ORD509680,2023-12-03 17:22:00,PayPal,Success,232.59
PAY709681,ORD509681,2023-12-03 14:28:00,PayPal,Success,454.7
PAY709682,ORD509682,2023-12-03 14:39:00,Credit Card,Success,387.13
PAY709683,ORD509683,2023-12-03 20:13:00,Credit Card,Success,132.2
PAY709684,ORD509684,2023-12-03 16:16:00,Credit Card,Refunded,61.68
PAY709685,ORD509685,2023-12-03 16:20:00,Debit Card,Success,30.93
PAY709686,ORD509686,2023-12-03 17:48:00,Buy Now Pay Later,Success,245.28
PAY709687,ORD509687,2023-12-03 21:16:00,Credit Card,Success,242.78
PAY709688,ORD509688,2023-12-03 19:38:00,Debit Card,Success,308.5
PAY709689,ORD509689,2023-12-03 23:58:00,Credit Card,Success,193.17
PAY709690,ORD509690,2023-12-03 19:07:00,Debit Card,Success,236.63
PAY709691,ORD509691,2023-12-03 23:30:00,Credit Card,Success,202.75
PAY709692,ORD509692,2023-12-03 19:51:00,Credit Card,Success,203.79
PAY709693,ORD509693,2023-12-03 23:29:00,Credit Card,Success,327.39
PAY709694,ORD509694,2023-12-03 22:06:00,Gift Card,Success,89.0
PAY709695,ORD509695,2023-12-03 21:50:00,Credit Card,Success,63.14
PAY709696,ORD509696,2023-12-04 03:17:00,Debit Card,Success,124.92
PAY709697,ORD509697,2023-12-04 01:35:00,Credit Card,Refunded,55.65
PAY709698,ORD509698,2023-12-04 05:18:00,PayPal,Success,30.31
PAY709699,ORD509699,2023-12-04 04:37:00,PayPal,Refunded,66.51
PAY709700,ORD509700,2023-12-04 00:56:00,PayPal,Success,59.69
PAY709701,ORD509701,2023-12-04 06:15:00,PayPal,Refunded,260.5
PAY709702,ORD509702,2023-12-04 05:32:00,PayPal,Success,316.46
PAY709703,ORD509703,2023-12-04 06:33:00,Buy Now Pay Later,Refunded,231.69
PAY709704,ORD509704,2023-12-04 04:56:00,Debit Card,Success,99.96
PAY709705,ORD509705,2023-12-04 04:58:00,Gift Card,Failed,157.61
PAY709706,ORD509706,2023-12-04 08:52:00,Debit Card,Success,163.07
PAY709707,ORD509707,2023-12-04 08:10:00,Credit Card,Failed,148.95
PAY709708,ORD509708,2023-12-04 10:06:00,PayPal,Success,21.09
PAY709709,ORD509709,2023-12-04 09:20:00,PayPal,Success,245.86
PAY709710,ORD509710,2023-12-04 08:41:00,Buy Now Pay Later,Success,79.75
PAY709711,ORD509711,2023-12-04 07:33:00,Gift Card,Success,214.05
PAY709712,ORD509712,2023-12-04 11:08:00,Credit Card,Failed,267.0
PAY709713,ORD509713,2023-12-04 07:17:00,Debit Card,Refunded,110.92
