event_id,customer_id,session_id,event_timestamp,device,traffic_source,event_type,product_id
EVT00011588,,9ccb2d78-a00,2023-01-22 02:19:00,Mobile,Paid Search,product_view,PROD1246
EVT00011589,,e709d692-a2a,2025-11-10 21:52:00,Mobile,Email,site_visit,
EVT00011590,,e709d692-a2a,2025-11-10 21:53:00,Mobile,Email,product_view,PROD1213
EVT00011591,,e709d692-a2a,2025-11-10 21:56:00,Mobile,Email,add_to_cart,PROD1113
EVT00011592,CUST101075,35b0b29d-021,2025-02-22 16:08:00,Mobile,Referral,site_visit,
EVT00011593,CUST101075,35b0b29d-021,2025-02-22 16:13:00,Mobile,Referral,product_view,PROD1083
EVT00011594,CUST102448,5ee41b3e-081,2025-04-12 07:13:00,Tablet,Social Media,site_visit,
EVT00011595,,ec7145fe-02c,2023-07-16 01:03:00,Mobile,Direct,site_visit,
EVT00011596,,95a93d7b-299,2024-09-30 01:17:00,Unknown,Referral,site_visit,
EVT00011597,,95a93d7b-299,2024-09-30 01:19:00,Mobile,Referral,product_view,PROD1165
EVT00011598,CUST102113,9e2949bc-42c,2025-04-07 01:10:00,Desktop,Email,site_visit,
EVT00011599,CUST102297,a46fcf60-1af,2023-01-22 06:21:00,Desktop,Organic Search,site_visit,
EVT00011600,CUST102297,a46fcf60-1af,2023-01-22 06:24:00,Desktop,Organic Search,product_view,PROD1078
EVT00011601,,5cc1c84b-2a3,2023-02-03 04:23:00,Desktop,Paid Search,site_visit,
EVT00011602,CUST102744,570cea4e-14d,2023-02-12 05:05:00,Mobile,Email,site_visit,
EVT00011603,CUST105112,59c7421b-8c8,2023-03-09 10:40:00,Desktop,Paid Search,site_visit,
EVT00011604,,49cf5b2d-2b0,2023-07-22 09:31:00,Mobile,Social Media,site_visit,
EVT00011605,,49cf5b2d-2b0,2023-07-22 09:35:00,Mobile,Social Media,product_view,PROD1014
EVT00011606,,49cf5b2d-2b0,2023-07-22 09:37:00,Mobile,Social Media,add_to_cart,PROD1027
EVT00011607,,49cf5b2d-2b0,2023-07-22 09:40:00,Mobile,Social Media,checkout_start,PROD1168
EVT00011608,CUST106148,69ddb583-2c0,2025-08-14 03:58:00,Mobile,Direct,site_visit,
EVT00011609,CUST106148,69ddb583-2c0,2025-08-14 04:01:00,Mobile,Direct,product_view,PROD1111
EVT00011610,CUST106148,69ddb583-2c0,2025-08-14 04:02:00,Mobile,Direct,add_to_cart,PROD1184
EVT00011611,,933c9886-fad,2023-07-06 07:54:00,Mobile,Email,site_visit,
EVT00011612,CUST106811,6782afb6-26e,2023-10-07 23:56:00,Mobile,Paid Search,site_visit,
EVT00011613,CUST106811,6782afb6-26e,2023-10-08 00:00:00,Mobile,Paid Search,product_view,PROD1044
EVT00011614,CUST100967,57093216-133,2024-08-18 16:48:00,Mobile,Organic Search,site_visit,
EVT00011615,CUST100967,57093216-133,2024-08-18 16:49:00,Mobile,Organic Search,product_view,PROD1019
EVT00011616,CUST105432,17c3cd63-ec7,2023-10-15 15:38:00,Tablet,Referral,site_visit,
EVT00011617,,126513cb-0d3,2023-03-14 03:29:00,Mobile,Social Media,site_visit,
EVT00011618,,126513cb-0d3,2023-03-14 03:30:00,Mobile,Social Media,product_view,PROD1208
EVT00011619,CUST104476,fa0e9ae9-e90,2023-10-25 18:40:00,Desktop,Organic Search,site_visit,
EVT00011620,CUST102472,1adb9c3a-1b3,2024-02-28 21:28:00,Desktop,Paid Search,site_visit,
EVT00011621,CUST102472,1adb9c3a-1b3,2024-02-28 21:32:00,Desktop,Paid Search,product_view,PROD1026
EVT00011622,CUST105603,77e95a98-5e7,2023-04-22 23:08:00,Mobile,Organic Search,site_visit,
EVT00011623,CUST105603,77e95a98-5e7,2023-04-22 23:12:00,Mobile,Organic Search,product_view,PROD1064
EVT00011624,CUST105579,b02d6d05-804,2023-10-11 09:38:00,Desktop,Email,site_visit,
EVT00011625,CUST105579,b02d6d05-804,2023-10-11 09:40:00,Desktop,Email,product_view,PROD1085
EVT00011626,CUST100230,c9472bca-9dc,2025-06-17 11:09:00,Desktop,Organic Search,site_visit,
EVT00011627,CUST100230,c9472bca-9dc,2025-06-17 11:14:00,Desktop,Organic Search,product_view,PROD1228
EVT00011628,CUST100230,c9472bca-9dc,2025-06-17 11:19:00,Desktop,Organic Search,add_to_cart,PROD1192
EVT00011629,CUST106178,3e2f12d0-eb4,2025-04-22 17:57:00,Mobile,Paid Search,site_visit,
EVT00011630,CUST103010,9a13cdd7-6f3,2023-08-31 10:59:00,Desktop,Social Media,site_visit,
EVT00011631,CUST103010,9a13cdd7-6f3,2023-08-31 11:01:00,Desktop,Social Media,product_view,PROD1217
EVT00011632,CUST100788,ea849131-ade,2023-12-11 05:31:00,Mobile,Organic Search,site_visit,
EVT00011633,CUST101913,d3255212-070,2024-11-27 03:08:00,Desktop,Email,site_visit,
EVT00011634,CUST101913,d3255212-070,2024-11-27 03:11:00,Desktop,Email,product_view,PROD1148
EVT00011635,,81ba958f-27a,2025-04-14 01:03:00,Mobile,Organic Search,site_visit,
EVT00011636,CUST105841,aacbf990-473,2025-03-09 10:15:00,Mobile,Referral,site_visit,
EVT00011637,CUST105841,aacbf990-473,2025-03-09 10:17:00,Mobile,Referral,product_view,PROD1162
EVT00011638,CUST105841,aacbf990-473,2025-03-09 10:22:00,Mobile,Referral,add_to_cart,PROD1251
EVT00011639,CUST101110,1ada25c6-29a,2023-12-03 11:25:00,Desktop,Direct,site_visit,
EVT00011640,,f5766bd8-1d4,2025-07-08 20:05:00,Mobile,Social Media,site_visit,
EVT00011641,CUST102671,4467711a-adb,2024-06-13 18:25:00,Desktop,Organic Search,site_visit,
EVT00011642,CUST102671,4467711a-adb,2024-06-13 18:27:00,Desktop,Organic Search,product_view,PROD1109
EVT00011643,CUST102189,c3c57469-e00,2025-02-13 00:22:00,Mobile,Direct,site_visit,
EVT00011644,CUST102189,c3c57469-e00,2025-02-13 00:26:00,Mobile,Direct,product_view,PROD1179
EVT00011645,CUST101100,21817fcd-2e1,2024-03-01 16:39:00,Desktop,Organic Search,site_visit,
EVT00011646,CUST101100,21817fcd-2e1,2024-03-01 16:43:00,Desktop,Organic Search,product_view,PROD1021
EVT00011647,CUST101100,21817fcd-2e1,2024-03-01 16:46:00,Desktop,Organic Search,add_to_cart,PROD1073
EVT00011648,CUST104395,5d66af17-015,2025-04-07 19:01:00,Mobile,Paid Search,site_visit,
EVT00011649,CUST104395,5d66af17-015,2025-04-07 19:02:00,Mobile,Paid Search,product_view,PROD1045
EVT00011650,CUST103802,d5294dd6-d45,2024-11-23 15:44:00,Mobile,Organic Search,site_visit,
EVT00011651,CUST103802,d5294dd6-d45,2024-11-23 15:45:00,Mobile,Organic Search,product_view,PROD1089
EVT00011652,CUST101180,4dbf4b0b-f16,2024-11-12 03:42:00,Desktop,Social Media,site_visit,
EVT00011653,CUST101180,4dbf4b0b-f16,2024-11-12 03:43:00,Desktop,Social Media,product_view,PROD1206
EVT00011654,CUST101180,4dbf4b0b-f16,2024-11-12 03:47:00,Desktop,Social Media,add_to_cart,PROD1258
EVT00011655,CUST101180,4dbf4b0b-f16,2024-11-12 03:49:00,Desktop,Social Media,checkout_start,PROD1020
EVT00011656,CUST101180,4dbf4b0b-f16,2024-11-12 03:51:00,Desktop,Social Media,purchase,PROD1136
EVT00011657,CUST103920,3fffbc62-171,2023-01-21 23:37:00,Mobile,Paid Search,site_visit,
EVT00011658,CUST103920,3fffbc62-171,2023-01-21 23:42:00,Mobile,Paid Search,product_view,PROD1248
EVT00011659,CUST102353,71b25116-027,2023-12-11 00:51:00,Desktop,Paid Search,site_visit,
EVT00011660,CUST103500,91a57873-fac,2025-04-08 08:47:00,Desktop,Direct,site_visit,
EVT00011661,CUST103500,91a57873-fac,2025-04-08 08:51:00,Desktop,Direct,product_view,PROD1043
EVT00011662,CUST103500,91a57873-fac,2025-04-08 08:54:00,Desktop,Direct,add_to_cart,PROD1187
EVT00011663,CUST103500,91a57873-fac,2025-04-08 08:55:00,Desktop,Direct,checkout_start,PROD1090
EVT00011664,CUST103500,91a57873-fac,2025-04-08 08:58:00,Desktop,Direct,purchase,PROD1063
EVT00011665,CUST106282,637f43b6-d62,2023-04-01 12:54:00,Mobile,Social Media,site_visit,
EVT00011666,CUST106282,637f43b6-d62,2023-04-01 12:59:00,Mobile,Social Media,product_view,PROD1024
EVT00011667,CUST105251,3ae3a8f2-ee4,2024-03-07 10:38:00,Tablet,Organic Search,site_visit,
EVT00011668,CUST105251,3ae3a8f2-ee4,2024-03-07 10:41:00,Tablet,Organic Search,product_view,PROD1237
EVT00011669,CUST103314,7ded3b54-fb8,2024-03-30 18:50:00,Mobile,Paid Search,site_visit,
EVT00011670,CUST106930,294eb246-685,2024-06-30 01:24:00,Mobile,Organic Search,site_visit,
EVT00011671,,3a94ddde-f6c,2025-01-11 20:45:00,Mobile,Paid Search,site_visit,
EVT00011672,,3a94ddde-f6c,2025-01-11 20:50:00,Mobile,Paid Search,product_view,PROD1180
EVT00011673,CUST105462,1eb26496-739,2024-05-28 08:37:00,Mobile,Organic Search,site_visit,
EVT00011674,CUST105462,1eb26496-739,2024-05-28 08:40:00,Mobile,Organic Search,product_view,PROD1043
EVT00011675,CUST102487,1dc59bcf-98b,2023-06-12 22:51:00,Desktop,Organic Search,site_visit,
EVT00011676,CUST102487,1dc59bcf-98b,2023-06-12 22:53:00,Desktop,Organic Search,product_view,PROD1231
EVT00011677,CUST106895,d5dfae4f-53e,2023-11-27 00:00:00,Mobile,Referral,site_visit,
EVT00011678,CUST106895,d5dfae4f-53e,2023-11-27 00:05:00,Mobile,Referral,product_view,PROD1235
EVT00011679,CUST104825,7682de97-a11,2024-06-21 02:08:00,Tablet,Organic Search,site_visit,
EVT00011680,,7971e39c-09f,2023-06-02 18:00:00,Desktop,Social Media,site_visit,
EVT00011681,CUST105602,7991e504-b2e,2024-07-21 16:04:00,Mobile,Organic Search,site_visit,
EVT00011682,CUST106375,3a603a21-dd9,2025-04-13 22:23:00,Mobile,Email,site_visit,
EVT00011683,CUST106375,3a603a21-dd9,2025-04-13 22:24:00,Mobile,Email,product_view,PROD1126
EVT00011684,CUST105810,c35963fa-895,2025-07-08 16:44:00,Mobile,Paid Search,site_visit,
EVT00011685,CUST100554,84b44800-1dd,2025-06-28 10:38:00,Desktop,Paid Search,site_visit,
EVT00011686,CUST100554,84b44800-1dd,2025-06-28 10:40:00,Desktop,Paid Search,product_view,PROD1178
EVT00011687,CUST103086,2db8f268-374,2024-01-27 03:27:00,Mobile,Paid Search,site_visit,
EVT00011688,CUST103086,2db8f268-374,2024-01-27 03:30:00,Mobile,Paid Search,product_view,PROD1259
EVT00011689,CUST103086,2db8f268-374,2024-01-27 03:34:00,Mobile,Paid Search,add_to_cart,PROD1139
EVT00011690,CUST103086,2db8f268-374,2024-01-27 03:37:00,Mobile,Paid Search,checkout_start,PROD1058
EVT00011691,CUST105208,b83e0673-80a,2023-08-22 23:29:00,Tablet,Paid Search,site_visit,
EVT00011692,CUST105208,b83e0673-80a,2023-08-22 23:31:00,Tablet,Paid Search,product_view,PROD1022
EVT00011693,CUST105208,b83e0673-80a,2023-08-22 23:34:00,Tablet,Paid Search,add_to_cart,PROD1021
EVT00011694,CUST105208,b83e0673-80a,2023-08-22 23:35:00,Tablet,Paid Search,checkout_start,PROD1156
EVT00011695,,d0ed21a4-333,2025-06-14 20:22:00,Mobile,Organic Search,site_visit,
EVT00011696,,d0ed21a4-333,2025-06-14 20:27:00,Mobile,Organic Search,product_view,PROD1213
EVT00011697,,d0ed21a4-333,2025-06-14 20:30:00,Mobile,Organic Search,add_to_cart,PROD1250
EVT00011698,,d0ed21a4-333,2025-06-14 20:31:00,Mobile,Organic Search,checkout_start,PROD1134
EVT00011699,CUST100202,1f67d7c5-cc9,2023-03-16 00:00:00,Mobile,Paid Search,site_visit,
EVT00011700,CUST100202,1f67d7c5-cc9,2023-03-16 00:01:00,Mobile,Paid Search,product_view,PROD1167
EVT00011701,CUST102273,40c04177-ba9,2024-01-09 17:47:00,Mobile,Paid Search,site_visit,
EVT00011702,CUST102273,40c04177-ba9,2024-01-09 17:48:00,Mobile,Paid Search,product_view,PROD1161
EVT00011703,CUST106829,18e48b1d-234,2024-09-07 05:05:00,Mobile,Organic Search,site_visit,
EVT00011704,CUST106829,18e48b1d-234,2024-09-07 05:06:00,Mobile,Organic Search,product_view,PROD1033
EVT00011705,CUST106829,18e48b1d-234,2024-09-07 05:07:00,Mobile,Organic Search,add_to_cart,PROD1196
EVT00011706,CUST105613,cc5d1d40-2ea,2023-08-17 12:26:00,Mobile,Paid Search,site_visit,
EVT00011707,CUST105613,cc5d1d40-2ea,2023-08-17 12:27:00,Mobile,Paid Search,product_view,PROD1126
EVT00011708,CUST105613,cc5d1d40-2ea,2023-08-17 12:29:00,Mobile,Paid Search,add_to_cart,PROD1246
EVT00011709,CUST106758,df8bb5f9-663,2023-01-22 05:54:00,Mobile,Direct,site_visit,
EVT00011710,CUST106758,df8bb5f9-663,2023-01-22 05:57:00,Mobile,Direct,product_view,PROD1049
EVT00011711,CUST106758,df8bb5f9-663,2023-01-22 06:00:00,Mobile,Direct,add_to_cart,PROD1109
EVT00011712,,3fcab03f-2e0,2023-09-05 04:27:00,Desktop,Organic Search,site_visit,
EVT00011713,,3fcab03f-2e0,2023-09-05 04:30:00,Desktop,Organic Search,product_view,PROD1009
EVT00011714,CUST101120,71b4079c-e2f,2025-06-16 09:47:00,Desktop,Direct,site_visit,
EVT00011715,,1ff820b4-d5c,2024-11-16 13:54:00,Tablet,Direct,site_visit,
EVT00011716,,1ff820b4-d5c,2024-11-16 13:59:00,Tablet,Direct,product_view,PROD1175
EVT00011717,CUST103470,d0ad37b9-e01,2025-04-04 03:54:00,Desktop,Direct,site_visit,
EVT00011718,CUST102544,80d6f845-143,2023-12-02 10:27:00,Mobile,Organic Search,site_visit,
EVT00011719,CUST105758,610a78d2-b3e,2023-06-15 08:29:00,Desktop,Paid Search,site_visit,
EVT00011720,CUST101169,afd4a2ee-07e,2025-12-25 07:49:00,Mobile,Paid Search,site_visit,
EVT00011721,CUST104365,43c7c20a-f2e,2025-11-30 05:19:00,Mobile,Organic Search,site_visit,
EVT00011722,CUST104365,43c7c20a-f2e,2025-11-30 05:20:00,Mobile,Organic Search,product_view,PROD1259
EVT00011723,,7aabddd0-25e,2024-04-04 21:36:00,Desktop,Paid Search,site_visit,
EVT00011724,,7aabddd0-25e,2024-04-04 21:39:00,Desktop,Paid Search,product_view,PROD1019
EVT00011725,CUST105715,e9e238ea-f9a,2023-05-29 23:21:00,Mobile,Social Media,site_visit,
EVT00011726,CUST105715,e9e238ea-f9a,2023-05-29 23:26:00,Mobile,Social Media,product_view,PROD1033
EVT00011727,CUST100843,db83e87a-551,2023-07-04 01:19:00,Mobile,Organic Search,site_visit,
EVT00011728,CUST103228,73a85d13-05e,2024-10-15 02:47:00,Mobile,Social Media,site_visit,
EVT00011729,CUST103228,73a85d13-05e,2024-10-15 02:51:00,Mobile,Social Media,product_view,PROD1224
EVT00011730,,693f44f5-644,2025-11-25 18:20:00,Mobile,Organic Search,site_visit,
EVT00011731,,3dc3a7c1-d64,2024-05-07 17:56:00,Desktop,Social Media,site_visit,
EVT00011732,,3dc3a7c1-d64,2024-05-07 17:58:00,Desktop,Social Media,product_view,PROD1252
EVT00011733,,3dc3a7c1-d64,2024-05-07 18:00:00,Desktop,Social Media,add_to_cart,PROD1021
EVT00011734,CUST104366,924b41b9-f1f,2025-01-15 02:14:00,Tablet,Direct,site_visit,
EVT00011735,CUST104366,924b41b9-f1f,2025-01-15 02:15:00,Tablet,Direct,product_view,PROD1155
EVT00011736,CUST105559,57ca86f4-930,2025-03-04 07:43:00,Mobile,Email,site_visit,
EVT00011737,CUST102000,6e8c16bb-d05,2024-05-23 11:19:00,Mobile,Direct,site_visit,
EVT00011738,CUST100325,d3d736b5-7c3,2023-04-13 16:11:00,Mobile,Organic Search,site_visit,
EVT00011739,CUST105634,9a8a1e3a-3d5,2024-09-16 11:40:00,Desktop,Referral,site_visit,
EVT00011740,CUST105634,9a8a1e3a-3d5,2024-09-16 11:43:00,Desktop,Referral,product_view,PROD1210
EVT00011741,CUST104395,84aced48-497,2025-10-14 01:43:00,Mobile,Email,site_visit,
EVT00011742,CUST104395,84aced48-497,2025-10-14 01:47:00,Mobile,Email,product_view,PROD1072
EVT00011743,CUST102054,5d6bdcab-ce2,2024-10-25 11:59:00,Mobile,Paid Search,site_visit,
EVT00011744,CUST101508,2d2800f8-2c1,2024-09-22 12:00:00,Mobile,Paid Search,site_visit,
EVT00011745,,18f530d4-c2d,2025-05-28 00:17:00,Desktop,Paid Search,site_visit,
EVT00011746,CUST103069,d4e37cea-6f0,2025-08-15 01:01:00,Mobile,Social Media,site_visit,
EVT00011747,CUST103069,d4e37cea-6f0,2025-08-15 01:03:00,Mobile,Social Media,product_view,PROD1181
EVT00011748,CUST100469,caffef94-161,2024-07-16 10:12:00,Desktop,Referral,site_visit,
EVT00011749,CUST100469,caffef94-161,2024-07-16 10:14:00,Desktop,Referral,product_view,PROD1052
EVT00011750,,282f9152-843,2023-09-22 02:58:00,Desktop,Email,site_visit,
EVT00011751,,282f9152-843,2023-09-22 03:03:00,Desktop,Email,product_view,PROD1243
EVT00011752,CUST104220,d1230355-142,2024-07-28 14:30:00,Tablet,Email,site_visit,
EVT00011753,,2d7b1cfb-fc3,2024-03-31 01:40:00,Desktop,Paid Search,site_visit,
EVT00011754,CUST100689,ca0134cf-0f4,2023-11-25 20:40:00,Mobile,Paid Search,site_visit,
EVT00011755,CUST100689,ca0134cf-0f4,2023-11-25 20:43:00,Mobile,Paid Search,product_view,PROD1068
EVT00011756,,5374a732-ec7,2025-11-02 21:56:00,Mobile,Social Media,site_visit,
EVT00011757,CUST100486,85a2a7ab-87d,2025-08-26 17:41:00,Desktop,Organic Search,site_visit,
EVT00011758,CUST100486,85a2a7ab-87d,2025-08-26 17:43:00,Desktop,Organic Search,product_view,PROD1088
EVT00011759,CUST100486,85a2a7ab-87d,2025-08-26 17:47:00,Desktop,Organic Search,add_to_cart,PROD1069
EVT00011760,CUST100486,85a2a7ab-87d,2025-08-26 17:48:00,Desktop,Organic Search,checkout_start,PROD1108
EVT00011761,CUST100486,85a2a7ab-87d,2025-08-26 17:50:00,Desktop,Organic Search,purchase,PROD1087
EVT00011762,,7bb2005e-aff,2025-02-14 06:05:00,Desktop,Email,site_visit,
EVT00011763,,87950c61-541,2024-12-07 09:42:00,Mobile,Organic Search,site_visit,
EVT00011764,,87950c61-541,2024-12-07 09:45:00,Mobile,Organic Search,product_view,PROD1113
EVT00011765,,87950c61-541,2024-12-07 09:48:00,Mobile,Organic Search,add_to_cart,PROD1093
EVT00011766,,8de71cfb-75e,2023-08-15 00:22:00,Mobile,Direct,site_visit,
EVT00011767,CUST106605,6506d676-07d,2024-05-23 23:47:00,Tablet,Paid Search,site_visit,
EVT00011768,CUST106605,6506d676-07d,2024-05-23 23:48:00,Tablet,Paid Search,product_view,PROD1062
EVT00011769,CUST103916,db29ef01-8c4,2024-11-06 19:05:00,Desktop,Direct,site_visit,
EVT00011770,CUST103916,db29ef01-8c4,2024-11-06 19:09:00,Desktop,Direct,product_view,PROD1032
EVT00011771,CUST103984,cca2bbfc-697,2025-12-14 12:59:00,Mobile,Paid Search,site_visit,
EVT00011772,CUST103984,cca2bbfc-697,2025-12-14 13:03:00,Mobile,Paid Search,product_view,PROD1086
EVT00011773,CUST106874,aeb25852-f0b,2023-12-07 12:32:00,Mobile,Organic Search,site_visit,
EVT00011774,CUST106874,aeb25852-f0b,2023-12-07 12:33:00,Mobile,Organic Search,product_view,PROD1029
EVT00011775,CUST102848,4ec3e668-2cf,2023-12-12 01:06:00,Mobile,Paid Search,site_visit,
EVT00011776,CUST102612,2e177449-7ac,2023-05-19 01:39:00,Tablet,Organic Search,site_visit,
EVT00011777,CUST102612,2e177449-7ac,2023-05-19 01:44:00,Tablet,Organic Search,product_view,PROD1055
EVT00011778,CUST102612,2e177449-7ac,2023-05-19 01:45:00,Tablet,Organic Search,add_to_cart,PROD1250
EVT00011779,CUST103844,21894831-582,2025-04-10 02:12:00,Mobile,Organic Search,site_visit,
EVT00011780,CUST103844,21894831-582,2025-04-10 02:15:00,Mobile,Organic Search,product_view,PROD1075
EVT00011781,CUST100284,41d96bf5-4bc,2025-02-24 23:49:00,Mobile,Social Media,site_visit,
EVT00011782,CUST100345,d0f96fe0-fb3,2024-09-03 09:01:00,Mobile,Social Media,site_visit,
EVT00011783,CUST100956,26656790-82c,2023-08-27 22:27:00,Desktop,Paid Search,site_visit,
EVT00011784,CUST100956,26656790-82c,2023-08-27 22:32:00,Desktop,Paid Search,product_view,PROD1249
EVT00011785,CUST100956,26656790-82c,2023-08-27 22:33:00,Desktop,Paid Search,add_to_cart,PROD1079
EVT00011786,CUST106467,fd6dae21-a7b,2023-02-05 01:06:00,Desktop,Paid Search,site_visit,
EVT00011787,CUST106467,fd6dae21-a7b,2023-02-05 01:08:00,Desktop,Paid Search,product_view,PROD1055
EVT00011788,CUST104251,e87da874-90e,2024-05-02 09:53:00,Mobile,Direct,site_visit,
EVT00011789,,68fd80f7-957,2025-03-22 06:54:00,Desktop,Organic Search,site_visit,
EVT00011790,CUST101775,ff69ebb9-51f,2024-02-16 02:26:00,Mobile,Social Media,site_visit,
EVT00011791,CUST101775,ff69ebb9-51f,2024-02-16 02:30:00,Mobile,Social Media,product_view,PROD1032
EVT00011792,,6fe4c3d6-5de,2023-02-25 21:29:00,Mobile,Direct,site_visit,
EVT00011793,,6fe4c3d6-5de,2023-02-25 21:32:00,Mobile,Direct,product_view,PROD1040
EVT00011794,CUST105899,62df8b95-d86,2025-01-18 04:07:00,Desktop,Paid Search,site_visit,
EVT00011795,,9b7e37da-990,2024-04-30 17:07:00,Mobile,Organic Search,site_visit,
EVT00011796,CUST105665,c1ad28ed-ad5,2025-08-31 09:37:00,Mobile,Social Media,site_visit,
EVT00011797,CUST105665,c1ad28ed-ad5,2025-08-31 09:38:00,Mobile,Social Media,product_view,PROD1216
EVT00011798,CUST100407,aaac85a4-7ae,2025-02-08 04:12:00,Mobile,Organic Search,site_visit,
EVT00011799,CUST100407,aaac85a4-7ae,2025-02-08 04:17:00,Mobile,Organic Search,product_view,PROD1213
EVT00011800,CUST106464,e564393c-924,2024-08-03 06:33:00,Mobile,Email,site_visit,
EVT00011801,CUST105334,a5817714-85a,2025-04-18 00:04:00,Desktop,Organic Search,site_visit,
EVT00011802,CUST105334,a5817714-85a,2025-04-18 00:07:00,Desktop,Organic Search,product_view,PROD1102
EVT00011803,CUST105334,a5817714-85a,2025-04-18 00:09:00,Desktop,Organic Search,add_to_cart,PROD1070
EVT00011804,CUST105334,a5817714-85a,2025-04-18 00:12:00,Desktop,Organic Search,checkout_start,PROD1027
EVT00011805,CUST105610,0ce8ef75-13e,2023-11-29 07:02:00,Mobile,Organic Search,site_visit,
EVT00011806,CUST105610,0ce8ef75-13e,2023-11-29 07:05:00,Mobile,Organic Search,product_view,PROD1109
EVT00011807,CUST105610,0ce8ef75-13e,2023-11-29 07:07:00,Mobile,Organic Search,add_to_cart,PROD1059
EVT00011808,CUST105610,0ce8ef75-13e,2023-11-29 07:09:00,Mobile,Organic Search,checkout_start,PROD1143
EVT00011809,CUST105610,0ce8ef75-13e,2023-11-29 07:11:00,Mobile,Organic Search,purchase,PROD1082
EVT00011810,,c9aee955-6be,2023-11-11 23:09:00,Tablet,Social Media,site_visit,
EVT00011811,,c9aee955-6be,2023-11-11 23:11:00,Tablet,Social Media,product_view,PROD1130
EVT00011812,,c9aee955-6be,2023-11-11 23:13:00,Tablet,Social Media,add_to_cart,PROD1104
EVT00011813,,c9aee955-6be,2023-11-11 23:16:00,Tablet,Social Media,checkout_start,PROD1095
EVT00011814,,c9aee955-6be,2023-11-11 23:17:00,Tablet,Social Media,purchase,PROD1235
EVT00011815,CUST104058,759f8776-fe2,2024-02-10 21:41:00,Tablet,Email,site_visit,
EVT00011816,CUST104058,759f8776-fe2,2024-02-10 21:46:00,Tablet,Email,product_view,PROD1220
EVT00011817,,65384667-0ff,2025-10-08 06:29:00,Desktop,Organic Search,site_visit,
EVT00011818,,65384667-0ff,2025-10-08 06:31:00,Desktop,Organic Search,product_view,PROD1060
EVT00011819,,65384667-0ff,2025-10-08 06:36:00,Desktop,Organic Search,add_to_cart,PROD1237
EVT00011820,,65384667-0ff,2025-10-08 06:41:00,Desktop,Organic Search,checkout_start,PROD1090
EVT00011821,,65384667-0ff,2025-10-08 06:46:00,Desktop,Organic Search,purchase,PROD1166
EVT00011822,CUST103681,aaeb07ce-bdb,2025-11-19 01:20:00,Mobile,Social Media,site_visit,
EVT00011823,CUST103681,aaeb07ce-bdb,2025-11-19 01:22:00,Mobile,Social Media,product_view,PROD1107
EVT00011824,CUST103681,aaeb07ce-bdb,2025-11-19 01:26:00,Mobile,Social Media,add_to_cart,PROD1185
EVT00011825,CUST103681,aaeb07ce-bdb,2025-11-19 01:30:00,Mobile,Social Media,checkout_start,PROD1008
EVT00011826,CUST105282,aeaf6c1a-de3,2025-08-17 06:56:00,Mobile,Paid Search,site_visit,
EVT00011827,CUST101868,34603af9-892,2023-04-27 11:44:00,Mobile,Email,site_visit,
EVT00011828,CUST101868,34603af9-892,2023-04-27 11:49:00,Mobile,Email,product_view,PROD1074
