customer_id,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment,customer_segment,acquisition_channel
CUST101538,2024-05-24 23:22:00,2,201.65555,585,2,2,2,222,Lost Customers,Mainstream,Organic Search
CUST101539,2024-02-03 04:54:00,1,212.95,697,1,1,2,112,Lost Customers,Budget,Email
CUST101540,2024-08-29 00:40:00,5,630.37216,489,2,4,4,244,Loyal Customers,Premium,Organic Search
CUST101541,2024-11-11 06:30:00,3,270.37967000000003,415,2,3,2,232,At Risk,Budget,Organic Search
CUST101542,2024-06-22 12:22:00,2,257.50289999999995,557,2,2,2,222,Lost Customers,Mainstream,Direct
CUST101544,2025-12-16 11:19:00,3,535.77988,15,5,3,3,533,Potential Loyalists,Mainstream,Organic Search
CUST101546,2023-12-07 05:22:00,1,79.75,755,1,1,1,111,Lost Customers,Budget,Paid Search
CUST101547,2025-02-09 03:58:00,2,715.9481200000001,325,3,2,4,324,Others,Premium,Organic Search
CUST101549,2025-07-26 02:52:00,5,944.68193,158,4,4,4,444,Champions,Mainstream,Email
CUST101550,2025-12-04 08:48:00,2,329.37,27,5,2,3,523,Potential Loyalists,Budget,Email
CUST101552,2025-03-29 10:46:00,2,290.03166,277,3,2,2,322,Others,Mainstream,Affiliate
CUST101553,2025-11-09 09:24:00,7,1638.68526,52,5,5,5,555,Champions,Mainstream,Organic Search
CUST101554,2025-07-28 13:08:00,6,559.9450400000001,156,4,5,4,454,Champions,Budget,Social Media
CUST101555,2025-12-14 16:00:00,5,1231.67,17,5,4,5,545,Champions,Budget,Affiliate
CUST101556,2024-11-22 15:07:00,2,300.37,404,2,2,2,222,Lost Customers,Budget,Paid Search
CUST101557,2025-05-01 17:09:00,2,148.32,244,3,2,1,321,Others,Mainstream,Affiliate
CUST101558,2024-08-06 06:26:00,3,508.62595,512,2,3,3,233,At Risk,Budget,Affiliate
CUST101559,2024-08-21 19:38:00,2,364.66335999999995,497,2,2,3,223,Lost Customers,Mainstream,Affiliate
CUST101560,2025-10-20 03:58:00,1,71.81,72,4,1,1,411,New Customers,Mainstream,Paid Search
CUST101561,2024-10-23 03:50:00,4,383.61,434,2,4,3,243,Loyal Customers,Mainstream,Social Media
CUST101562,2025-07-06 14:53:00,4,680.1459500000001,178,3,4,4,344,Loyal Customers,Mainstream,Direct
CUST101563,2024-11-16 17:02:00,1,546.75,410,2,1,3,213,Lost Customers,Mainstream,Organic Search
CUST101564,2025-09-18 13:30:00,1,126.42,104,4,1,1,411,New Customers,Budget,Social Media
CUST101565,2024-08-24 20:37:00,1,243.19656,494,2,1,2,212,Lost Customers,Budget,Organic Search
CUST101567,2025-02-23 18:41:00,6,1032.4180000000001,311,3,5,5,355,Loyal Customers,Mainstream,Direct
CUST101568,2025-11-30 21:12:00,4,1101.94,31,5,4,5,545,Champions,Mainstream,Affiliate
CUST101569,2025-04-07 03:11:00,3,644.5237099999999,268,3,3,4,334,At Risk,Mainstream,Paid Search
CUST101570,2024-07-18 04:47:00,3,528.58,531,2,3,3,233,At Risk,Budget,Paid Search
CUST101572,2025-10-09 23:22:00,1,59.98,82,4,1,1,411,New Customers,Mainstream,Paid Search
CUST101573,2023-05-04 23:04:00,1,486.11,972,1,1,3,113,Lost Customers,Mainstream,Email
CUST101575,2023-09-18 20:05:00,2,419.46,835,1,2,3,123,Lost Customers,Budget,Organic Search
CUST101577,2025-12-11 19:11:00,10,2223.32964,20,5,5,5,555,Champions,Mainstream,Paid Search
CUST101578,2025-03-10 20:10:00,8,749.40946,296,3,5,4,354,Loyal Customers,Mainstream,Organic Search
CUST101579,2025-12-02 12:58:00,7,811.31961,29,5,5,4,554,Champions,Mainstream,Direct
CUST101581,2025-04-16 03:16:00,3,867.02,259,3,3,4,334,At Risk,Mainstream,Organic Search
CUST101582,2025-09-13 01:22:00,2,491.81437,109,4,2,3,423,Potential Loyalists,Budget,Email
CUST101583,2025-11-23 08:28:00,1,89.0,38,5,1,1,511,New Customers,Budget,Organic Search
CUST101584,2023-04-20 06:53:00,1,437.50287,986,1,1,3,113,Lost Customers,Budget,Social Media
CUST101586,2025-12-16 17:41:00,2,141.65660000000003,15,5,2,1,521,Potential Loyalists,Premium,Organic Search
CUST101587,2024-08-02 09:59:00,1,52.375859999999996,516,2,1,1,211,Lost Customers,Mainstream,Social Media
CUST101588,2024-05-05 02:12:00,1,485.68,605,2,1,3,213,Lost Customers,Mainstream,Paid Search
CUST101589,2025-03-16 01:11:00,1,432.481,290,3,1,3,313,Others,Budget,Email
CUST101590,2024-08-21 15:23:00,2,114.72907000000001,497,2,2,1,221,Lost Customers,Premium,Organic Search
CUST101591,2025-08-08 11:31:00,6,1404.5739800000001,145,4,5,5,455,Champions,Budget,Direct
CUST101593,2025-12-21 16:22:00,6,1277.77654,10,5,5,5,555,Champions,Premium,Referral
CUST101594,2024-10-30 18:24:00,1,238.31,427,2,1,2,212,Lost Customers,Budget,Direct
CUST101595,2023-09-10 14:50:00,2,293.11,843,1,2,2,122,Lost Customers,Premium,Referral
CUST101596,2023-07-28 11:25:00,1,130.86,887,1,1,1,111,Lost Customers,Mainstream,Referral
CUST101597,2024-04-21 08:43:00,2,593.91,619,1,2,4,124,Lost Customers,Premium,Organic Search
CUST101598,2025-07-03 12:32:00,3,731.71,181,3,3,4,334,At Risk,Mainstream,Organic Search
CUST101601,2024-01-25 13:52:00,2,663.29,706,1,2,4,124,Lost Customers,Premium,Social Media
CUST101602,2024-02-11 13:38:00,2,365.84794999999997,689,1,2,3,123,Lost Customers,Mainstream,Email
CUST101603,2025-07-06 19:16:00,2,253.2,178,3,2,2,322,Others,Premium,Social Media
CUST101604,2025-12-12 11:54:00,7,1606.9792200000002,19,5,5,5,555,Champions,Premium,Affiliate
CUST101605,2024-12-06 05:16:00,7,1281.29384,390,2,5,5,255,Loyal Customers,Mainstream,Email
CUST101607,2024-09-11 23:51:00,8,1642.91156,475,2,5,5,255,Loyal Customers,Budget,Organic Search
CUST101608,2024-10-09 03:12:00,1,194.91,448,2,1,2,212,Lost Customers,Premium,Social Media
CUST101609,2025-09-11 15:46:00,2,807.05,111,4,2,4,424,Potential Loyalists,Premium,Social Media
CUST101610,2025-10-25 15:02:00,4,567.5172399999999,67,4,4,4,444,Champions,Budget,Organic Search
CUST101611,2025-09-15 04:34:00,5,1037.89325,107,4,4,5,445,Champions,Mainstream,Social Media
CUST101612,2023-07-28 02:59:00,1,60.35282,887,1,1,1,111,Lost Customers,Mainstream,Email
CUST101614,2025-10-16 23:14:00,6,886.28,75,4,5,4,454,Champions,Budget,Organic Search
CUST101615,2025-02-01 20:22:00,4,612.61,333,3,4,4,344,Loyal Customers,Mainstream,Paid Search
CUST101616,2024-09-11 05:22:00,3,1090.24,476,2,3,5,235,At Risk,Mainstream,Organic Search
CUST101618,2025-12-30 18:01:00,3,503.05330000000004,1,5,3,3,533,Potential Loyalists,Premium,Referral
CUST101619,2025-11-23 17:18:00,1,280.86332000000004,38,5,1,2,512,New Customers,Mainstream,Email
CUST101620,2025-09-23 05:30:00,2,438.02,99,4,2,3,423,Potential Loyalists,Mainstream,Organic Search
CUST101622,2025-11-29 13:34:00,12,2279.94247,32,5,5,5,555,Champions,Budget,Email
CUST101623,2025-11-26 18:52:00,2,137.28587,35,5,2,1,521,Potential Loyalists,Budget,Paid Search
CUST101624,2025-12-04 23:29:00,3,578.99,26,5,3,4,534,Potential Loyalists,Budget,Direct
CUST101626,2025-09-20 21:17:00,19,2844.65953,102,4,5,5,455,Champions,Premium,Social Media
CUST101627,2025-07-13 16:09:00,5,1673.99,171,3,4,5,345,Loyal Customers,Mainstream,Organic Search
CUST101629,2024-04-27 15:13:00,2,88.98383999999999,613,2,2,1,221,Lost Customers,Mainstream,Paid Search
CUST101630,2025-11-16 16:05:00,5,744.66517,45,5,4,4,544,Champions,Mainstream,Organic Search
CUST101631,2024-10-05 10:09:00,3,739.5937700000001,452,2,3,4,234,At Risk,Mainstream,Direct
CUST101632,2024-06-24 17:15:00,1,16.48,555,2,1,1,211,Lost Customers,Budget,Direct
CUST101633,2025-11-26 06:12:00,8,1388.94066,35,5,5,5,555,Champions,Budget,Email
CUST101634,2023-10-18 22:32:00,2,462.52432999999996,805,1,2,3,123,Lost Customers,Premium,Paid Search
CUST101635,2025-12-23 10:55:00,2,96.51352,8,5,2,1,521,Potential Loyalists,Mainstream,Organic Search
CUST101636,2024-05-28 13:08:00,4,434.37852999999996,582,2,4,3,243,Loyal Customers,Budget,Direct
CUST101638,2023-04-17 23:46:00,1,65.77252999999999,988,1,1,1,111,Lost Customers,Mainstream,Direct
CUST101643,2025-09-26 18:29:00,15,1551.73737,96,4,5,5,455,Champions,Premium,Direct
CUST101644,2025-11-20 23:31:00,3,514.5795,40,5,3,3,533,Potential Loyalists,Mainstream,Organic Search
CUST101645,2025-04-11 20:20:00,2,213.49192000000002,264,3,2,2,322,Others,Budget,Email
CUST101646,2025-05-04 01:33:00,4,555.3,241,3,4,4,344,Loyal Customers,Budget,Social Media
CUST101648,2025-07-30 05:20:00,9,1047.66794,154,4,5,5,455,Champions,Budget,Paid Search
CUST101649,2024-03-12 10:31:00,1,223.69,659,1,1,2,112,Lost Customers,Budget,Paid Search
CUST101650,2025-11-27 17:51:00,5,1109.99,34,5,4,5,545,Champions,Mainstream,Email
CUST101652,2024-09-23 02:48:00,1,212.95,464,2,1,2,212,Lost Customers,Mainstream,Affiliate
CUST101653,2023-06-07 21:20:00,1,89.0,938,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST101655,2025-12-30 23:07:00,2,478.42,1,5,2,3,523,Potential Loyalists,Mainstream,Organic Search
CUST101661,2025-12-13 04:03:00,2,275.17,18,5,2,2,522,Potential Loyalists,Mainstream,Organic Search
CUST101662,2025-04-13 10:19:00,2,508.27554999999995,262,3,2,3,323,Others,Budget,Direct
CUST101663,2025-12-22 21:49:00,7,1347.70429,9,5,5,5,555,Champions,Budget,Paid Search
CUST101664,2024-05-06 09:51:00,3,391.29935,604,2,3,3,233,At Risk,Mainstream,Direct
CUST101665,2024-11-23 20:10:00,1,140.87,403,2,1,1,211,Lost Customers,Mainstream,Direct
CUST101670,2025-12-21 16:33:00,5,766.16364,10,5,4,4,544,Champions,Mainstream,Email
CUST101671,2024-10-22 17:58:00,4,365.65284999999994,435,2,4,3,243,Loyal Customers,Mainstream,Email
CUST101672,2025-03-17 09:32:00,1,205.13376,289,3,1,2,312,Others,Budget,Social Media
CUST101674,2023-02-07 12:19:00,1,73.03,1058,1,1,1,111,Lost Customers,Mainstream,Referral
CUST101675,2025-08-19 02:03:00,1,145.09,134,4,1,1,411,New Customers,Budget,Social Media
CUST101678,2025-10-17 00:02:00,3,507.58618,75,4,3,3,433,Potential Loyalists,Premium,Affiliate
CUST101679,2025-05-17 22:40:00,1,42.59,228,3,1,1,311,Others,Budget,Email
CUST101680,2023-04-30 11:48:00,1,337.48,976,1,1,3,113,Lost Customers,Budget,Referral
CUST101681,2025-11-21 09:38:00,14,3174.65944,40,5,5,5,555,Champions,Mainstream,Social Media
CUST101682,2025-07-09 06:42:00,2,593.02,175,3,2,4,324,Others,Mainstream,Organic Search
CUST101683,2025-05-24 07:54:00,3,827.91226,221,3,3,4,334,At Risk,Budget,Direct
CUST101684,2023-08-14 12:49:00,1,198.0636,870,1,1,2,112,Lost Customers,Mainstream,Email
CUST101685,2023-08-20 06:27:00,1,89.0,864,1,1,1,111,Lost Customers,Mainstream,Social Media
CUST101688,2025-08-03 22:48:00,2,838.89,150,4,2,4,424,Potential Loyalists,Budget,Paid Search
CUST101689,2025-10-21 11:15:00,1,78.32,71,4,1,1,411,New Customers,Budget,Email
CUST101690,2025-12-08 22:16:00,10,1368.07894,23,5,5,5,555,Champions,Premium,Paid Search
CUST101691,2025-09-15 03:37:00,2,115.23330000000001,107,4,2,1,421,Potential Loyalists,Budget,Organic Search
CUST101692,2023-07-30 17:57:00,1,85.0,885,1,1,1,111,Lost Customers,Budget,Paid Search
CUST101693,2025-10-08 02:26:00,4,1105.66,84,4,4,5,445,Champions,Premium,Organic Search
CUST101694,2025-03-30 20:56:00,3,251.88,276,3,3,2,332,At Risk,Premium,Direct
CUST101695,2025-09-17 11:19:00,2,656.56162,105,4,2,4,424,Potential Loyalists,Premium,Paid Search
CUST101698,2025-12-11 15:06:00,42,7177.37812,20,5,5,5,555,Champions,Mainstream,Direct
CUST101700,2024-11-29 21:08:00,1,171.36425,397,2,1,2,212,Lost Customers,Budget,Affiliate
CUST101701,2025-07-09 07:22:00,2,760.95,175,3,2,4,324,Others,Mainstream,Email
CUST101702,2025-03-30 13:37:00,1,145.42000000000002,276,3,1,1,311,Others,Budget,Referral
CUST101703,2025-12-05 14:15:00,7,1443.96832,26,5,5,5,555,Champions,Mainstream,Social Media
CUST101704,2025-01-16 03:23:00,3,618.8216,349,3,3,4,334,At Risk,Budget,Organic Search
CUST101705,2025-09-30 09:39:00,37,7253.66387,92,4,5,5,455,Champions,Mainstream,Social Media
CUST101707,2025-06-19 17:03:00,3,628.25728,195,3,3,4,334,At Risk,Premium,Email
CUST101708,2025-09-01 18:48:00,4,677.6200000000001,121,4,4,4,444,Champions,Premium,Referral
CUST101709,2023-10-15 13:16:00,1,511.0,808,1,1,3,113,Lost Customers,Mainstream,Email
CUST101710,2024-09-10 18:41:00,1,121.23,477,2,1,1,211,Lost Customers,Budget,Referral
CUST101711,2023-12-23 13:41:00,4,483.87,739,1,4,3,143,Loyal Customers,Premium,Paid Search
CUST101712,2025-03-22 13:07:00,2,1143.73,284,3,2,5,325,Others,Budget,Organic Search
CUST101713,2025-08-05 01:09:00,3,554.81474,148,4,3,4,434,Potential Loyalists,Budget,Social Media
CUST101714,2025-12-02 17:44:00,4,480.30751,29,5,4,3,543,Loyal Customers,Mainstream,Paid Search
CUST101715,2025-01-16 18:37:00,1,433.70586,349,3,1,3,313,Others,Mainstream,Direct
CUST101716,2025-10-06 01:25:00,5,818.20239,86,4,4,4,444,Champions,Budget,Organic Search
CUST101718,2025-12-15 01:25:00,6,1243.9546400000002,16,5,5,5,555,Champions,Budget,Email
CUST101719,2025-12-04 02:28:00,18,4409.40102,27,5,5,5,555,Champions,Mainstream,Paid Search
CUST101721,2025-04-15 09:57:00,2,126.9,260,3,2,1,321,Others,Mainstream,Organic Search
CUST101723,2025-07-21 04:10:00,4,663.0744,163,3,4,4,344,Loyal Customers,Premium,Referral
CUST101724,2024-11-23 18:32:00,1,44.47025,403,2,1,1,211,Lost Customers,Mainstream,Organic Search
CUST101725,2023-09-07 14:48:00,1,180.31,846,1,1,2,112,Lost Customers,Mainstream,Social Media
CUST101726,2025-11-21 07:34:00,3,790.10574,40,5,3,4,534,Potential Loyalists,Mainstream,Paid Search
CUST101727,2025-03-03 22:45:00,1,63.24,303,3,1,1,311,Others,Mainstream,Social Media
CUST101728,2025-09-26 22:35:00,2,256.0,96,4,2,2,422,Potential Loyalists,Mainstream,Social Media
CUST101729,2025-11-22 06:24:00,8,1820.67858,39,5,5,5,555,Champions,Budget,Paid Search
CUST101730,2025-09-06 12:07:00,2,292.05,116,4,2,2,422,Potential Loyalists,Premium,Referral
CUST101731,2025-08-26 18:04:00,8,1242.73385,127,4,5,5,455,Champions,Mainstream,Social Media
CUST101732,2025-11-01 23:05:00,3,385.46900000000005,60,4,3,3,433,Potential Loyalists,Premium,Affiliate
CUST101733,2025-09-11 18:17:00,1,172.34,111,4,1,2,412,New Customers,Mainstream,Direct
CUST101734,2025-12-22 21:18:00,2,94.15,9,5,2,1,521,Potential Loyalists,Mainstream,Social Media
CUST101735,2023-12-25 16:43:00,1,130.19,737,1,1,1,111,Lost Customers,Budget,Paid Search
CUST101736,2025-11-07 12:49:00,7,1617.56825,54,4,5,5,455,Champions,Mainstream,Referral
CUST101737,2025-01-31 11:56:00,1,38.01406,334,3,1,1,311,Others,Mainstream,Social Media
CUST101738,2025-12-01 23:53:00,2,517.1286,29,5,2,3,523,Potential Loyalists,Premium,Direct
CUST101739,2025-05-09 07:34:00,7,712.9404,236,3,5,4,354,Loyal Customers,Premium,Social Media
CUST101740,2023-07-20 02:17:00,2,331.08956,895,1,2,3,123,Lost Customers,Mainstream,Paid Search
CUST101741,2024-10-30 00:41:00,7,728.9915699999999,427,2,5,4,254,Loyal Customers,Premium,Direct
CUST101743,2025-08-09 22:19:00,3,634.0899999999999,144,4,3,4,434,Potential Loyalists,Premium,Paid Search
CUST101745,2023-06-22 21:47:00,1,19.08,923,1,1,1,111,Lost Customers,Budget,Social Media
CUST101746,2024-11-27 00:32:00,3,638.2520400000001,399,2,3,4,234,At Risk,Premium,Social Media
CUST101747,2023-10-09 23:05:00,3,481.89333999999997,814,1,3,3,133,Others,Mainstream,Direct
CUST101748,2025-02-15 05:54:00,4,773.7226,319,3,4,4,344,Loyal Customers,Mainstream,Organic Search
CUST101749,2025-10-15 13:45:00,7,1060.1375500000001,77,4,5,5,455,Champions,Mainstream,Paid Search
CUST101750,2024-06-27 09:59:00,1,111.22,552,2,1,1,211,Lost Customers,Budget,Paid Search
CUST101751,2025-11-13 16:45:00,6,1418.9638400000001,48,5,5,5,555,Champions,Budget,Direct
CUST101752,2024-09-22 00:48:00,4,700.13,465,2,4,4,244,Loyal Customers,Budget,Paid Search
CUST101753,2024-10-01 03:19:00,2,283.80805999999995,456,2,2,2,222,Lost Customers,Mainstream,Email
CUST101754,2024-01-15 15:51:00,2,230.75,716,1,2,2,122,Lost Customers,Mainstream,Referral
CUST101755,2025-10-10 09:09:00,4,707.75824,82,4,4,4,444,Champions,Mainstream,Direct
CUST101757,2024-08-05 09:18:00,1,54.71,513,2,1,1,211,Lost Customers,Budget,Paid Search
CUST101758,2025-11-22 19:06:00,3,598.23901,39,5,3,4,534,Potential Loyalists,Mainstream,Affiliate
CUST101759,2025-01-18 06:58:00,2,285.01,347,3,2,2,322,Others,Budget,Social Media
CUST101760,2025-04-17 11:48:00,1,385.46,258,3,1,3,313,Others,Premium,Paid Search
CUST101761,2025-12-04 06:55:00,1,137.57,27,5,1,1,511,New Customers,Mainstream,Paid Search
CUST101764,2023-01-01 15:51:00,1,115.39,1095,1,1,1,111,Lost Customers,Mainstream,Social Media
CUST101765,2025-05-12 15:39:00,1,192.91,233,3,1,2,312,Others,Budget,Organic Search
CUST101767,2024-08-22 19:22:00,1,167.86223999999999,496,2,1,2,212,Lost Customers,Budget,Paid Search
CUST101769,2025-09-06 06:53:00,2,150.63016,116,4,2,1,421,Potential Loyalists,Mainstream,Organic Search
CUST101770,2025-02-07 04:12:00,2,330.52326,327,3,2,3,323,Others,Mainstream,Paid Search
CUST101772,2025-02-26 06:46:00,3,485.28999999999996,308,3,3,3,333,At Risk,Premium,Paid Search
CUST101775,2025-09-27 14:20:00,11,2242.83196,95,4,5,5,455,Champions,Mainstream,Social Media
CUST101776,2024-09-05 02:12:00,1,111.78,482,2,1,1,211,Lost Customers,Mainstream,Email
CUST101777,2025-11-20 08:36:00,12,2004.53919,41,5,5,5,555,Champions,Mainstream,Paid Search
CUST101778,2024-11-24 14:05:00,2,193.23551,402,2,2,2,222,Lost Customers,Mainstream,Organic Search
CUST101780,2024-07-07 23:27:00,2,338.49535,541,2,2,3,223,Lost Customers,Mainstream,Social Media
CUST101781,2025-11-27 05:08:00,5,613.1276799999999,34,5,4,4,544,Champions,Mainstream,Paid Search
CUST101782,2023-08-25 06:55:00,1,16.21,859,1,1,1,111,Lost Customers,Premium,Direct
CUST101783,2023-09-02 18:15:00,2,424.7,851,1,2,3,123,Lost Customers,Mainstream,Paid Search
CUST101784,2025-05-08 15:44:00,2,157.91,237,3,2,2,322,Others,Mainstream,Paid Search
CUST101785,2024-11-22 11:35:00,3,899.37375,404,2,3,4,234,At Risk,Budget,Organic Search
CUST101786,2025-10-13 13:46:00,6,1215.15247,79,4,5,5,455,Champions,Budget,Email
CUST101787,2025-07-12 12:39:00,2,354.88,172,3,2,3,323,Others,Budget,Paid Search
CUST101788,2024-02-02 08:50:00,3,788.6545799999999,698,1,3,4,134,Others,Budget,Paid Search
CUST101789,2025-03-03 19:37:00,4,951.2589,303,3,4,4,344,Loyal Customers,Budget,Social Media
CUST101790,2025-12-10 06:14:00,13,2312.89186,21,5,5,5,555,Champions,Mainstream,Organic Search
CUST101791,2024-10-11 04:32:00,5,566.28738,446,2,4,4,244,Loyal Customers,Budget,Paid Search
CUST101793,2025-05-18 15:29:00,1,142.59,227,3,1,1,311,Others,Mainstream,Email
CUST101794,2025-11-10 06:01:00,2,341.234,51,5,2,3,523,Potential Loyalists,Mainstream,Paid Search
CUST101795,2025-12-03 13:17:00,7,1263.25724,28,5,5,5,555,Champions,Budget,Organic Search
CUST101796,2025-12-26 15:26:00,1,192.13,5,5,1,2,512,New Customers,Premium,Organic Search
CUST101797,2025-12-25 14:10:00,3,470.66999999999996,6,5,3,3,533,Potential Loyalists,Premium,Affiliate
CUST101798,2025-04-03 02:22:00,9,1039.67766,272,3,5,5,355,Loyal Customers,Premium,Referral
CUST101799,2024-11-05 23:08:00,2,239.76854000000003,420,2,2,2,222,Lost Customers,Mainstream,Organic Search
CUST101800,2024-03-17 16:40:00,3,672.19,654,1,3,4,134,Others,Premium,Affiliate
CUST101801,2025-05-22 09:19:00,3,802.59,223,3,3,4,334,At Risk,Mainstream,Social Media
CUST101802,2024-10-05 19:41:00,2,334.54,452,2,2,3,223,Lost Customers,Mainstream,Organic Search
CUST101804,2025-08-30 07:51:00,2,597.1197099999999,123,4,2,4,424,Potential Loyalists,Budget,Referral
CUST101805,2024-09-06 19:52:00,3,705.9306,481,2,3,4,234,At Risk,Premium,Social Media
CUST101806,2025-03-31 23:29:00,2,139.87884,274,3,2,1,321,Others,Mainstream,Email
CUST101807,2025-10-24 02:47:00,3,823.5672,68,4,3,4,434,Potential Loyalists,Budget,Affiliate
CUST101808,2023-07-03 14:27:00,1,214.85,912,1,1,2,112,Lost Customers,Budget,Paid Search
CUST101809,2025-12-28 21:10:00,3,388.26202,3,5,3,3,533,Potential Loyalists,Mainstream,Organic Search
CUST101810,2025-04-25 12:02:00,2,188.32746,250,3,2,2,322,Others,Premium,Social Media
CUST101811,2024-10-20 09:23:00,1,91.58988,437,2,1,1,211,Lost Customers,Premium,Affiliate
CUST101812,2025-06-25 02:05:00,3,969.62,189,3,3,4,334,At Risk,Budget,Paid Search
CUST101816,2025-12-10 10:23:00,15,2605.85238,21,5,5,5,555,Champions,Mainstream,Email
CUST101817,2024-11-16 02:06:00,1,111.78,410,2,1,1,211,Lost Customers,Mainstream,Organic Search
CUST101818,2025-09-26 17:59:00,1,79.42999999999999,96,4,1,1,411,New Customers,Mainstream,Direct
CUST101819,2024-12-06 03:01:00,2,262.54607,390,2,2,2,222,Lost Customers,Budget,Referral
CUST101821,2024-12-03 23:49:00,1,107.85119999999999,392,2,1,1,211,Lost Customers,Budget,Direct
CUST101822,2024-08-10 23:37:00,3,445.75454,507,2,3,3,233,At Risk,Mainstream,Paid Search
CUST101823,2025-11-05 01:56:00,11,1709.0294199999998,56,4,5,5,455,Champions,Mainstream,Social Media
CUST101824,2023-06-12 04:26:00,1,210.37,933,1,1,2,112,Lost Customers,Premium,Email
CUST101825,2025-12-14 11:59:00,3,1011.2682,17,5,3,4,534,Potential Loyalists,Budget,Organic Search
CUST101827,2024-09-18 08:47:00,4,1205.7919,469,2,4,5,245,Loyal Customers,Budget,Social Media
CUST101828,2025-11-17 22:00:00,2,509.21883,44,5,2,3,523,Potential Loyalists,Budget,Social Media
CUST101830,2025-08-06 04:39:00,3,93.81,147,4,3,1,431,Potential Loyalists,Budget,Paid Search
CUST101832,2025-11-23 20:07:00,1,241.2942,38,5,1,2,512,New Customers,Budget,Affiliate
CUST101834,2025-09-09 20:42:00,6,963.92015,113,4,5,4,454,Champions,Mainstream,Affiliate
CUST101835,2025-04-08 15:51:00,2,602.61,267,3,2,4,324,Others,Mainstream,Email
CUST101836,2025-12-13 22:06:00,1,191.44205,18,5,1,2,512,New Customers,Premium,Email
CUST101837,2025-07-27 13:22:00,1,54.38,157,4,1,1,411,New Customers,Mainstream,Organic Search
CUST101838,2023-10-06 02:14:00,2,742.0783499999999,817,1,2,4,124,Lost Customers,Premium,Direct
CUST101839,2025-09-09 06:34:00,3,288.19088,113,4,3,2,432,Potential Loyalists,Budget,Direct
