return_id,order_id,product_id,return_date,return_reason,returned_quantity,refund_amount
RET901824,ORD527285,PROD1179,2025-09-09,Defective/Damaged,1,185.55
RET901825,ORD527294,PROD1135,2025-09-10,Size/Fit Issue,1,109.82
RET901826,ORD527305,PROD1159,2025-09-05,Better Price Found,1,12.52
RET901827,ORD527307,PROD1194,2025-08-21,Size/Fit Issue,1,157.0
RET901828,ORD527308,PROD1015,2025-08-21,Defective/Damaged,1,118.79
RET901829,ORD527310,PROD1003,2025-09-07,Wrong Item Shipped,1,88.29
RET901830,ORD527312,PROD1207,2025-08-21,No Longer Needed,1,31.62
RET901831,ORD527347,PROD1255,2025-08-19,Size/Fit Issue,1,109.23
RET901832,ORD527352,PROD1237,2025-08-18,No Longer Needed,1,190.21
RET901833,ORD527364,PROD1028,2025-08-23,No Longer Needed,2,252.28
RET901834,ORD527373,PROD1237,2025-09-05,Size/Fit Issue,1,190.21
RET901835,ORD527380,PROD1229,2025-09-12,Better Price Found,1,143.36
RET901836,ORD527406,PROD1066,2025-08-22,Defective/Damaged,1,138.09
RET901837,ORD527413,PROD1020,2025-08-30,No Longer Needed,1,70.97
RET901838,ORD527416,PROD1107,2025-09-03,No Longer Needed,3,351.78
RET901839,ORD527427,PROD1001,2025-09-10,Wrong Item Shipped,1,89.0
RET901840,ORD527493,PROD1065,2025-09-12,Wrong Item Shipped,2,124.11
RET901841,ORD527499,PROD1237,2025-09-12,No Longer Needed,1,153.69
RET901842,ORD527544,PROD1258,2025-09-17,Wrong Item Shipped,1,128.51
RET901843,ORD527546,PROD1106,2025-08-27,Not as Described,1,68.34
RET901844,ORD527554,PROD1020,2025-09-14,Defective/Damaged,1,70.76
RET901845,ORD527577,PROD1145,2025-09-07,Defective/Damaged,1,41.94
RET901846,ORD527585,PROD1227,2025-08-30,Better Price Found,1,150.13
RET901847,ORD527588,PROD1152,2025-08-26,Changed Mind,1,70.49
RET901848,ORD527602,PROD1006,2025-09-02,Size/Fit Issue,1,175.04
RET901849,ORD527606,PROD1080,2025-08-26,Defective/Damaged,1,84.99
RET901850,ORD527610,PROD1037,2025-09-21,No Longer Needed,1,121.73
RET901851,ORD527610,PROD1107,2025-09-15,Not as Described,1,132.2
RET901852,ORD527618,PROD1143,2025-08-29,No Longer Needed,1,78.25
RET901853,ORD527637,PROD1067,2025-09-22,No Longer Needed,1,71.76
RET901854,ORD527640,PROD1107,2025-09-01,Not Specified,1,132.2
RET901855,ORD527641,PROD1218,2025-09-09,Changed Mind,1,89.62
RET901856,ORD527682,PROD1050,2025-09-21,Size/Fit Issue,1,159.48
RET901857,ORD527723,PROD1090,2025-08-31,Wrong Item Shipped,1,149.74
RET901858,ORD527732,PROD1162,2025-09-03,Wrong Item Shipped,1,72.45
RET901859,ORD527762,PROD1065,2025-09-16,Changed Mind,1,66.51
RET901860,ORD527773,PROD1068,2025-09-27,Not as Described,1,72.86
RET901861,ORD527780,PROD1012,2025-09-27,Defective/Damaged,1,214.85
RET901862,ORD527782,PROD1169,2025-09-11,Changed Mind,1,221.63
RET901863,ORD527786,PROD1001,2025-09-17,Better Price Found,1,89.0
RET901864,ORD527790,PROD1191,2025-09-08,Changed Mind,1,42.59
RET901865,ORD527798,PROD1239,2025-09-10,Wrong Item Shipped,1,26.57
RET901866,ORD527806,PROD1165,2025-09-27,Not as Described,1,62.16
RET901867,ORD527832,PROD1255,2025-09-21,Size/Fit Issue,1,130.19
RET901868,ORD527835,PROD1189,2025-09-08,Not as Described,1,101.31
RET901869,ORD527841,PROD1224,2025-09-18,No Longer Needed,1,207.03
RET901870,ORD527877,PROD1205,2025-09-10,Size/Fit Issue,1,138.63
RET901871,ORD527903,PROD1136,2025-09-16,Defective/Damaged,1,20.78
RET901872,ORD527910,PROD1239,2025-09-17,Not as Described,2,59.98
RET901873,ORD527931,PROD1115,2025-09-24,No Longer Needed,1,126.42
RET901874,ORD527937,PROD1134,2025-09-22,Better Price Found,2,90.42
RET901875,ORD527957,PROD1016,2025-09-16,Wrong Item Shipped,1,16.39
RET901876,ORD527991,PROD1142,2025-09-24,Changed Mind,1,64.46
RET901877,ORD528012,PROD1031,2025-09-25,Defective/Damaged,3,141.93
RET901878,ORD528036,PROD1122,2025-09-11,Size/Fit Issue,1,33.41
RET901879,ORD528049,PROD1227,2025-09-25,Better Price Found,1,163.54
RET901880,ORD528074,PROD1117,2025-09-13,Better Price Found,1,170.46
RET901881,ORD528096,PROD1001,2025-10-05,Defective/Damaged,1,89.0
RET901882,ORD528096,PROD1061,2025-09-11,Size/Fit Issue,1,16.45
RET901883,ORD528097,PROD1258,2025-10-07,Better Price Found,1,128.51
RET901884,ORD528106,PROD1012,2025-09-24,No Longer Needed,1,163.93
RET901885,ORD528114,PROD1247,2025-09-23,Wrong Item Shipped,1,276.76
RET901886,ORD528181,PROD1012,2025-09-28,Changed Mind,1,214.85
RET901887,ORD528244,PROD1107,2025-09-30,No Longer Needed,1,132.2
RET901888,ORD528250,PROD1067,2025-10-03,No Longer Needed,1,71.76
RET901889,ORD528264,PROD1001,2025-10-05,Changed Mind,1,89.0
RET901890,ORD528303,PROD1249,2025-10-03,No Longer Needed,1,79.75
RET901891,ORD528306,PROD1080,2025-10-02,Defective/Damaged,1,84.99
RET901892,ORD528322,PROD1194,2025-09-23,Wrong Item Shipped,1,157.0
RET901893,ORD528324,PROD1134,2025-09-27,Better Price Found,1,45.21
RET901894,ORD528392,PROD1158,2025-09-28,Size/Fit Issue,2,106.16
RET901895,ORD528406,PROD1249,2025-10-06,Better Price Found,1,79.75
RET901896,ORD528410,PROD1184,2025-09-28,Changed Mind,1,16.83
RET901897,ORD528446,PROD1001,2025-10-05,Changed Mind,1,89.0
RET901898,ORD528455,PROD1242,2025-10-07,No Longer Needed,1,166.9
RET901899,ORD528500,PROD1185,2025-09-28,Changed Mind,1,93.8
RET901900,ORD528518,PROD1115,2025-10-13,Size/Fit Issue,1,126.42
RET901901,ORD528573,PROD1101,2025-10-11,No Longer Needed,1,249.58
RET901902,ORD528575,PROD1203,2025-10-24,Defective/Damaged,1,111.22
RET901903,ORD528587,PROD1169,2025-10-23,Better Price Found,1,285.61
RET901904,ORD528592,PROD1020,2025-10-01,Not as Described,1,70.97
RET901905,ORD528606,PROD1052,2025-10-06,No Longer Needed,1,122.41
RET901906,ORD528633,PROD1207,2025-10-13,Not as Described,1,31.62
RET901907,ORD528643,PROD1012,2025-10-20,Changed Mind,1,205.61
RET901908,ORD528661,PROD1090,2025-10-16,No Longer Needed,1,116.5
RET901909,ORD528662,PROD1165,2025-10-19,Better Price Found,2,133.82
RET901910,ORD528669,PROD1258,2025-10-17,Better Price Found,1,128.51
RET901911,ORD528685,PROD1004,2025-10-12,Not as Described,1,46.16
RET901912,ORD528699,PROD1012,2025-10-01,No Longer Needed,1,166.94
RET901913,ORD528711,PROD1026,2025-10-15,Not as Described,1,23.52
RET901914,ORD528736,PROD1233,2025-10-29,Wrong Item Shipped,1,18.94
RET901915,ORD528750,PROD1141,2025-10-30,Defective/Damaged,1,75.68
RET901916,ORD528762,PROD1169,2025-10-17,Defective/Damaged,1,267.33
RET901917,ORD528787,PROD1165,2025-10-31,Size/Fit Issue,3,200.73
RET901918,ORD528791,PROD1081,2025-10-05,Changed Mind,1,180.31
RET901919,ORD528806,PROD1057,2025-10-30,Defective/Damaged,3,142.26
RET901920,ORD528818,PROD1253,2025-10-27,Changed Mind,1,36.57
RET901921,ORD528842,PROD1151,2025-10-31,Changed Mind,1,43.76
RET901922,ORD528859,PROD1158,2025-10-20,No Longer Needed,1,46.66
RET901923,ORD528861,PROD1218,2025-10-31,Wrong Item Shipped,2,179.24
RET901924,ORD528901,PROD1160,2025-10-13,No Longer Needed,2,129.42
RET901925,ORD528927,PROD1091,2025-10-19,Size/Fit Issue,1,208.22
RET901926,ORD528932,PROD1201,2025-10-20,Not as Described,1,84.38
RET901927,ORD528933,PROD1001,2025-10-13,Changed Mind,1,72.98
RET901928,ORD528967,PROD1107,2025-10-23,Better Price Found,1,132.2
RET901929,ORD528970,PROD1186,2025-10-20,Wrong Item Shipped,1,88.95
RET901930,ORD528973,PROD1231,2025-11-07,Better Price Found,1,78.58
RET901931,ORD528984,PROD1186,2025-10-16,Changed Mind,1,88.95
RET901932,ORD529006,PROD1258,2025-10-31,Not as Described,1,102.68
RET901933,ORD529011,PROD1209,2025-10-25,Changed Mind,1,20.2
RET901934,ORD529036,PROD1001,2025-11-02,Size/Fit Issue,1,73.51
RET901935,ORD529055,PROD1138,2025-11-09,No Longer Needed,2,160.34
RET901936,ORD529064,PROD1122,2025-11-10,Changed Mind,1,35.66
RET901937,ORD529070,PROD1211,2025-11-05,Wrong Item Shipped,1,47.94
RET901938,ORD529076,PROD1020,2025-11-08,Size/Fit Issue,1,70.97
RET901939,ORD529157,PROD1213,2025-10-21,Not as Described,1,130.86
RET901940,ORD529158,PROD1001,2025-11-04,Size/Fit Issue,1,89.0
RET901941,ORD529160,PROD1001,2025-10-29,Wrong Item Shipped,1,86.33
RET901942,ORD529167,PROD1192,2025-10-23,Defective/Damaged,1,20.9
RET901943,ORD529172,PROD1136,2025-10-29,Wrong Item Shipped,1,28.54
RET901944,ORD529205,PROD1115,2025-10-21,Size/Fit Issue,1,126.42
RET901945,ORD529207,PROD1001,2025-11-13,Size/Fit Issue,1,89.0
RET901946,ORD529207,PROD1075,2025-10-21,Not as Described,1,60.21
RET901947,ORD529211,PROD1090,2025-10-28,Size/Fit Issue,1,149.74
RET901948,ORD529216,PROD1213,2025-11-11,No Longer Needed,1,130.86
RET901949,ORD529216,PROD1249,2025-10-29,Changed Mind,1,79.75
RET901950,ORD529233,PROD1147,2025-11-16,Size/Fit Issue,1,56.65
RET901951,ORD529241,PROD1186,2025-11-04,Size/Fit Issue,1,67.96
RET901952,ORD529259,PROD1249,2025-10-24,Size/Fit Issue,1,79.75
RET901953,ORD529265,PROD1179,2025-11-15,Wrong Item Shipped,1,185.55
RET901954,ORD529274,PROD1258,2025-10-26,Wrong Item Shipped,1,128.51
RET901955,ORD529279,PROD1107,2025-11-10,Better Price Found,1,132.2
RET901956,ORD529282,PROD1050,2025-11-06,Defective/Damaged,1,159.48
RET901957,ORD529285,PROD1136,2025-11-06,Changed Mind,1,28.54
RET901958,ORD529304,PROD1239,2025-11-01,Wrong Item Shipped,1,29.99
RET901959,ORD529325,PROD1006,2025-11-06,Better Price Found,1,180.83
RET901960,ORD529349,PROD1064,2025-11-19,Size/Fit Issue,1,48.63
RET901961,ORD529389,PROD1096,2025-10-29,Defective/Damaged,1,123.0
RET901962,ORD529392,PROD1001,2025-11-17,Wrong Item Shipped,1,89.0
RET901963,ORD529404,PROD1033,2025-11-21,No Longer Needed,2,295.37
RET901964,ORD529425,PROD1009,2025-11-21,Changed Mind,1,96.02
RET901965,ORD529454,PROD1020,2025-11-19,Size/Fit Issue,1,70.97
RET901966,ORD529462,PROD1023,2025-11-05,Changed Mind,1,101.06
RET901967,ORD529475,PROD1012,2025-11-18,Changed Mind,1,214.85
RET901968,ORD529484,PROD1247,2025-11-17,Not Specified,1,276.76
RET901969,ORD529488,PROD1207,2025-11-12,Not as Described,1,31.62
RET901970,ORD529499,PROD1001,2025-11-24,No Longer Needed,1,89.0
RET901971,ORD529513,PROD1115,2025-11-16,Changed Mind,1,90.64
RET901972,ORD529550,PROD1118,2025-11-05,Wrong Item Shipped,1,126.87
RET901973,ORD529559,PROD1169,2025-11-03,Changed Mind,1,285.61
RET901974,ORD529573,PROD1044,2025-11-15,Better Price Found,1,140.87
RET901975,ORD529584,PROD1094,2025-11-25,Changed Mind,1,19.08
RET901976,ORD529600,PROD1134,2025-11-17,Defective/Damaged,1,45.21
RET901977,ORD529605,PROD1254,2025-11-05,Defective/Damaged,1,73.92
RET901978,ORD529605,PROD1207,2025-11-04,No Longer Needed,1,31.62
RET901979,ORD529605,PROD1025,2025-11-22,Defective/Damaged,1,228.16
RET901980,ORD529606,PROD1149,2025-11-11,Not as Described,1,132.46
RET901981,ORD529606,PROD1001,2025-11-08,Changed Mind,1,89.0
RET901982,ORD529617,PROD1020,2025-11-23,Size/Fit Issue,1,70.97
RET901983,ORD529629,PROD1152,2025-11-12,Defective/Damaged,1,86.17
RET901984,ORD529629,PROD1008,2025-11-14,Wrong Item Shipped,1,150.9
RET901985,ORD529631,PROD1087,2025-12-02,Size/Fit Issue,1,114.3
RET901986,ORD529672,PROD1186,2025-11-10,No Longer Needed,2,177.9
RET901987,ORD529683,PROD1160,2025-11-17,Defective/Damaged,1,64.58
RET901988,ORD529689,PROD1161,2025-11-19,Changed Mind,1,27.94
RET901989,ORD529695,PROD1203,2025-11-08,Not as Described,1,111.22
RET901990,ORD529697,PROD1189,2025-11-17,No Longer Needed,1,129.55
RET901991,ORD529726,PROD1207,2025-12-02,Size/Fit Issue,1,31.62
RET901992,ORD529753,PROD1012,2025-11-11,No Longer Needed,1,214.85
RET901993,ORD529759,PROD1003,2025-11-13,Not as Described,1,88.29
RET901994,ORD529795,PROD1012,2025-11-21,Size/Fit Issue,1,167.58
RET901995,ORD529799,PROD1239,2025-11-20,Better Price Found,1,29.99
RET901996,ORD529810,PROD1090,2025-12-03,No Longer Needed,1,125.63
RET901997,ORD529821,PROD1207,2025-11-20,Not as Described,1,30.7
RET901998,ORD529827,PROD1031,2025-12-06,Better Price Found,1,45.4
RET901999,ORD529845,PROD1244,2025-12-09,Defective/Damaged,1,19.63
RET902000,ORD529866,PROD1249,2025-11-28,Defective/Damaged,1,62.36
RET902001,ORD529892,PROD1151,2025-12-09,Wrong Item Shipped,1,43.76
RET902002,ORD529918,PROD1258,2025-12-07,Not as Described,1,118.36
RET902003,ORD529932,PROD1147,2025-12-07,Better Price Found,1,56.65
RET902004,ORD529934,PROD1001,2025-11-18,No Longer Needed,1,82.24
RET902005,ORD529953,PROD1042,2025-11-23,Size/Fit Issue,1,20.31
RET902006,ORD529973,PROD1196,2025-11-27,Not as Described,1,16.21
RET902007,ORD529996,PROD1169,2025-12-06,Changed Mind,1,285.61
RET902008,ORD530023,PROD1207,2025-11-20,Wrong Item Shipped,1,24.38
RET902009,ORD530034,PROD1214,2025-11-25,Defective/Damaged,1,132.49
RET902010,ORD530061,PROD1160,2025-12-13,Size/Fit Issue,1,64.71
RET902011,ORD530093,PROD1012,2025-12-09,Defective/Damaged,1,185.2
RET902012,ORD530112,PROD1239,2025-12-12,Defective/Damaged,1,29.99
RET902013,ORD530115,PROD1013,2025-12-05,Better Price Found,1,86.11
RET902014,ORD530150,PROD1020,2025-12-16,Size/Fit Issue,1,70.97
RET902015,ORD530163,PROD1075,2025-11-25,Defective/Damaged,1,55.51
RET902016,ORD530165,PROD1136,2025-11-28,No Longer Needed,1,28.54
RET902017,ORD530182,PROD1147,2025-11-27,Wrong Item Shipped,1,50.65
RET902018,ORD530183,PROD1001,2025-12-03,Better Price Found,1,89.0
RET902019,ORD530188,PROD1147,2025-12-06,Not as Described,2,113.3
RET902020,ORD530193,PROD1024,2025-12-18,No Longer Needed,1,159.28
RET902021,ORD530196,PROD1034,2025-12-18,Not as Described,1,47.1
RET902022,ORD530223,PROD1249,2025-11-23,Wrong Item Shipped,1,63.08
RET902023,ORD530264,PROD1040,2025-12-02,Wrong Item Shipped,1,82.41
RET902024,ORD530293,PROD1058,2025-11-24,Changed Mind,1,58.75
RET902025,ORD530347,PROD1015,2025-11-26,Wrong Item Shipped,1,118.79
RET902026,ORD530358,PROD1046,2025-11-26,Better Price Found,1,100.8
RET902027,ORD530364,PROD1105,2025-12-01,No Longer Needed,1,86.33
RET902028,ORD530401,PROD1258,2025-12-20,No Longer Needed,1,124.78
RET902029,ORD530407,PROD1040,2025-12-18,Size/Fit Issue,1,106.59
RET902030,ORD530412,PROD1189,2025-12-16,Not as Described,1,129.55
RET902031,ORD530428,PROD1135,2025-12-06,No Longer Needed,1,89.72
RET902032,ORD530507,PROD1193,2025-12-11,Not as Described,1,102.7
RET902033,ORD530529,PROD1080,2025-12-05,Better Price Found,2,148.22
RET902034,ORD530540,PROD1015,2025-12-12,Better Price Found,1,118.79
RET902035,ORD530547,PROD1001,2025-12-03,No Longer Needed,1,89.0
RET902036,ORD530548,PROD1001,2025-12-25,Better Price Found,1,72.98
RET902037,ORD530581,PROD1001,2025-12-06,Not as Described,1,89.0
RET902038,ORD530596,PROD1207,2025-12-01,Not as Described,2,53.63
RET902039,ORD530616,PROD1001,2025-12-06,Better Price Found,1,89.0
RET902040,ORD530618,PROD1067,2025-12-01,Better Price Found,1,71.76
RET902041,ORD530620,PROD1207,2025-12-21,Defective/Damaged,1,29.66
RET902042,ORD530628,PROD1001,2025-11-30,No Longer Needed,1,89.0
RET902043,ORD530640,PROD1043,2025-11-30,Size/Fit Issue,1,25.34
RET902044,ORD530664,PROD1228,2025-12-03,Not as Described,1,91.09
RET902045,ORD530666,PROD1173,2025-12-15,Defective/Damaged,1,96.63
RET902046,ORD530677,PROD1156,2025-12-04,No Longer Needed,1,126.57
RET902047,ORD530690,PROD1001,2025-12-21,No Longer Needed,1,68.09
RET902048,ORD530691,PROD1186,2025-12-14,Better Price Found,1,77.74
RET902049,ORD530699,PROD1127,2025-12-22,Not as Described,1,51.84
RET902050,ORD530727,PROD1075,2025-12-03,Wrong Item Shipped,1,46.66
RET902051,ORD530742,PROD1059,2025-12-24,Wrong Item Shipped,1,16.32
RET902052,ORD530744,PROD1020,2025-12-09,Better Price Found,1,70.97
RET902053,ORD530748,PROD1230,2025-12-27,No Longer Needed,1,138.35
RET902054,ORD530768,PROD1113,2025-12-28,Wrong Item Shipped,1,59.98
RET902055,ORD530770,PROD1065,2025-12-22,Not as Described,1,66.51
RET902056,ORD530772,PROD1086,2025-12-17,Better Price Found,1,30.43
RET902057,ORD530789,PROD1159,2025-12-18,Size/Fit Issue,1,10.77
RET902058,ORD530814,PROD1107,2025-12-25,No Longer Needed,1,18.44
RET902059,ORD530834,PROD1207,2025-12-17,Not as Described,1,28.11
RET902060,ORD530834,PROD1075,2025-12-11,Not Specified,1,53.95
RET902061,ORD530838,PROD1001,2025-12-13,Not as Described,1,89.0
RET902062,ORD530839,PROD1215,2025-12-23,Not as Described,1,66.41
RET902063,ORD530845,PROD1147,2025-12-06,Not as Described,1,56.65
RET902064,ORD530857,PROD1185,2025-12-25,Not as Described,1,104.41
RET902065,ORD530872,PROD1201,2025-12-11,Wrong Item Shipped,1,84.3
RET902066,ORD530901,PROD1172,2025-12-16,No Longer Needed,3,496.38
RET902067,ORD530904,PROD1127,2025-12-13,Not as Described,1,60.63
RET902068,ORD530927,PROD1258,2025-12-05,Wrong Item Shipped,1,128.51
RET902069,ORD530943,PROD1169,2025-12-15,Size/Fit Issue,1,285.61
RET902070,ORD530944,PROD1087,2025-12-04,No Longer Needed,2,301.98
RET902071,ORD530975,PROD1160,2025-12-05,Wrong Item Shipped,1,52.67
RET902072,ORD530979,PROD1006,2025-12-31,Wrong Item Shipped,1,174.32
RET902073,ORD530987,PROD1253,2025-12-19,Size/Fit Issue,1,29.84
RET902074,ORD530993,PROD1000,2025-12-09,Defective/Damaged,1,49.3
RET902075,ORD531071,PROD1259,2025-12-24,Changed Mind,2,155.34
RET902076,ORD531081,PROD1015,2025-12-30,Not as Described,1,83.98
RET902077,ORD531113,PROD1113,2026-01-02,Wrong Item Shipped,1,54.64
RET902078,ORD531120,PROD1126,2025-12-28,Defective/Damaged,1,152.47
RET902079,ORD531187,PROD1167,2025-12-22,Not as Described,1,12.36
RET902080,ORD531194,PROD1014,2026-01-02,Not as Described,1,46.51
RET902081,ORD531206,PROD1136,2025-12-13,Defective/Damaged,1,24.83
RET902082,ORD531218,PROD1103,2025-12-15,Size/Fit Issue,1,132.37
RET902083,ORD531235,PROD1191,2025-12-23,Size/Fit Issue,2,85.18
RET902084,ORD531267,PROD1146,2025-12-23,Better Price Found,1,209.93
RET902085,ORD531280,PROD1008,2026-01-02,Defective/Damaged,1,111.52
RET902086,ORD531282,PROD1001,2026-01-08,Size/Fit Issue,1,89.0
RET902087,ORD531340,PROD1248,2025-12-23,Changed Mind,1,315.49
RET902088,ORD531372,PROD1162,2025-12-30,Size/Fit Issue,1,72.45
RET902089,ORD531372,PROD1001,2025-12-19,Better Price Found,1,89.0
RET902090,ORD531384,PROD1107,2026-01-02,Size/Fit Issue,1,113.03
RET902091,ORD531400,PROD1080,2025-12-28,Not Specified,1,65.27
RET902092,ORD531404,PROD1033,2025-12-23,Better Price Found,1,185.77
RET902093,ORD531420,PROD1033,2026-01-11,No Longer Needed,1,169.42
RET902094,ORD531424,PROD1113,2025-12-30,Not as Described,1,58.66
RET902095,ORD531426,PROD1090,2026-01-05,Size/Fit Issue,2,219.82
RET902096,ORD531463,PROD1207,2025-12-25,No Longer Needed,1,25.26
RET902097,ORD531473,PROD1001,2026-01-09,Size/Fit Issue,1,89.0
RET902098,ORD531476,PROD1165,2025-12-22,No Longer Needed,1,54.4
RET902099,ORD531477,PROD1152,2025-12-17,Better Price Found,2,172.34
RET902100,ORD531489,PROD1111,2026-01-05,Not as Described,1,212.9
RET902101,ORD531496,PROD1013,2025-12-22,Better Price Found,1,64.24
RET902102,ORD531499,PROD1029,2025-12-25,Changed Mind,1,83.11
RET902103,ORD531502,PROD1008,2026-01-03,Size/Fit Issue,1,150.9
RET902104,ORD531525,PROD1152,2025-12-28,Better Price Found,1,86.17
RET902105,ORD531530,PROD1154,2026-01-06,Not as Described,1,113.78
RET902106,ORD531534,PROD1136,2025-12-30,Better Price Found,1,28.54
RET902107,ORD531546,PROD1055,2026-01-09,Not as Described,1,59.32
RET902108,ORD531583,PROD1122,2026-01-11,Better Price Found,1,35.66
RET902109,ORD531602,PROD1107,2026-01-01,Not as Described,2,264.4
RET902110,ORD531630,PROD1207,2025-12-19,Size/Fit Issue,1,31.62
RET902111,ORD531649,PROD1013,2026-01-13,Changed Mind,1,86.11
RET902112,ORD531660,PROD1189,2026-01-11,Not as Described,1,129.55
RET902113,ORD531669,PROD1107,2026-01-08,Changed Mind,1,132.2
RET902114,ORD531674,PROD1126,2025-12-31,Better Price Found,1,212.95
RET902115,ORD531678,PROD1189,2025-12-31,Size/Fit Issue,1,129.55
RET902116,ORD531682,PROD1167,2026-01-02,Not as Described,1,12.94
RET902117,ORD531696,PROD1055,2026-01-09,No Longer Needed,1,59.03
RET902118,ORD531715,PROD1050,2025-12-23,Better Price Found,1,154.86
RET902119,ORD531738,PROD1001,2026-01-14,No Longer Needed,1,68.98
RET902120,ORD531739,PROD1234,2026-01-06,Wrong Item Shipped,1,15.64
RET902121,ORD531788,PROD1231,2026-01-19,Not as Described,2,157.16
RET902122,ORD531790,PROD1152,2025-12-31,Not as Described,1,86.17
RET902123,ORD531801,PROD1001,2026-01-08,No Longer Needed,1,65.68
RET902124,ORD531807,PROD1067,2025-12-23,Not as Described,1,71.76
RET902125,ORD531813,PROD1251,2026-01-09,Wrong Item Shipped,1,47.09
RET902126,ORD531814,PROD1165,2026-01-15,Changed Mind,1,66.91
RET902127,ORD531830,PROD1119,2026-01-03,Not as Described,1,115.39
RET902128,ORD531842,PROD1108,2026-01-16,No Longer Needed,1,39.5
RET902129,ORD531861,PROD1161,2026-01-03,Size/Fit Issue,1,27.94
RET902130,ORD531869,PROD1101,2026-01-03,Better Price Found,1,249.58
RET902131,ORD531880,PROD1121,2026-01-12,Wrong Item Shipped,1,104.1
RET902132,ORD531916,PROD1174,2026-01-16,No Longer Needed,1,26.43
RET902133,ORD531923,PROD1080,2026-01-21,Size/Fit Issue,3,254.97
RET902134,ORD531930,PROD1055,2026-01-11,Not Specified,1,59.6
RET902135,ORD531945,PROD1234,2026-01-13,Wrong Item Shipped,1,273.87
RET902136,ORD531992,PROD1225,2026-01-21,Wrong Item Shipped,1,60.04
