customer_id,signup_date,gender,age,city,country,acquisition_channel,customer_segment
CUST105281,2025-04-02,Female,21,Miami,Usa,Social Media,Mainstream
CUST104825,2025-01-20,Female,45,San Diego,Usa,Direct,Mainstream
CUST101934,2023-10-25,Male,40,Portland,Usa,Paid Search,Premium
CUST101357,2023-07-25,Male,40,Minneapolis,Usa,Paid Search,Mainstream
CUST101554,2023-08-25,Male,31,Chicago,Usa,Social Media,Budget
CUST106046,2025-07-29,Male,32,Houston,Usa,Organic Search,Budget
CUST104532,2024-11-30,Male,53,New York,Usa,Social Media,Mainstream
CUST105321,2025-04-09,Female,54,Houston,Usa,Organic Search,Budget
CUST104100,2024-09-19,Other/Undisclosed,47,Seattle,Usa,Paid Search,Budget
CUST105776,2025-06-19,Male,58,Miami,Usa,Organic Search,Budget
CUST103277,2024-05-19,Female,30,Denver,Usa,Referral,Mainstream
CUST104439,2024-11-13,Male,50,Montreal,Canada,Direct,Budget
CUST102446,2024-01-07,Female,38,Boston,Usa,Paid Search,Budget
CUST101840,2023-10-09,Female,36,Portland,Usa,Referral,Premium
CUST104347,2024-10-31,Female,44,Atlanta,Usa,Email,Budget
CUST105829,2025-06-27,Male,43,Austin,Usa,Organic Search,Budget
CUST105507,2025-05-06,Female,26,Dallas,Usa,Organic Search,Premium
CUST106911,2025-12-17,Female,42,Atlanta,Usa,Social Media,Mainstream
CUST104173,2024-10-03,Female,44,Chicago,Usa,Organic Search,Premium
CUST104088,2024-09-17,Male,52,Chicago,Usa,Direct,Mainstream
CUST102094,2023-11-18,Male,33,New York,Usa,Paid Search,Premium
CUST102406,2024-01-01,Male,52,Chicago,Usa,Paid Search,Mainstream
CUST103149,2024-05-02,Female,28,Minneapolis,Usa,Email,Mainstream
CUST102651,2024-02-11,Male,28,Vancouver,Canada,Referral,Mainstream
CUST101092,2023-06-17,Male,33,Chicago,Usa,Email,Budget
CUST104909,2025-02-04,Male,24,Seattle,Usa,Paid Search,Premium
CUST100124,2023-01-22,Male,29,Unknown,Usa,Paid Search,Budget
CUST103340,2024-05-28,Male,40,Atlanta,Usa,Paid Search,Budget
CUST104216,2024-10-09,Female,39,Austin,Usa,Email,Budget
CUST104279,2024-10-20,Male,45,Phoenix,Usa,Direct,Mainstream
CUST101979,2023-11-01,Other/Undisclosed,44,New York,Usa,Paid Search,Mainstream
CUST104767,2025-01-10,Female,43,Nashville,Usa,Organic Search,Budget
CUST106502,2025-10-14,Female,43,Vancouver,Canada,Paid Search,Mainstream
CUST101553,2023-08-25,Female,64,Phoenix,Usa,Organic Search,Mainstream
CUST104965,2025-02-15,Female,33,Houston,Usa,Organic Search,Budget
CUST102827,2024-03-11,Male,19,Toronto,Canada,Email,Mainstream
CUST100598,2023-04-07,Male,43,Boston,Usa,Paid Search,Budget
CUST100075,2023-01-12,Female,33,Miami,Usa,Paid Search,Budget
CUST101339,2023-07-23,Female,22,Boston,Usa,Direct,Mainstream
CUST101416,2023-08-02,Male,51,Austin,Usa,Paid Search,Budget
CUST102847,2024-03-15,Male,42,Dallas,Usa,Paid Search,Budget
CUST106760,2025-11-23,Male,50,New York,Usa,Direct,Premium
CUST106706,2025-11-15,Female,28,Houston,Usa,Social Media,Mainstream
CUST106787,2025-11-27,Male,36,Nashville,Usa,Organic Search,Budget
CUST104011,2024-09-07,Female,42,Dallas,Usa,Paid Search,Mainstream
CUST106853,2025-12-09,Male,34,Boston,Usa,Social Media,Mainstream
CUST100149,2023-01-26,Male,50,Houston,Usa,Email,Mainstream
CUST102996,2024-04-06,Female,41,Seattle,Usa,Social Media,Budget
CUST101557,2023-08-25,Female,38,Portland,Usa,Affiliate,Mainstream
CUST104645,2024-12-19,Male,48,Phoenix,Usa,Organic Search,Budget
CUST100453,2023-03-14,Male,37,Dallas,Usa,Paid Search,Mainstream
CUST102513,2024-01-17,Male,48,Miami,Usa,Paid Search,Premium
CUST106207,2025-08-25,Male,27,Chicago,Usa,Email,Budget
CUST103296,2024-05-22,Male,25,Denver,Usa,Organic Search,Budget
CUST105549,2025-05-12,Female,35,Montreal,Canada,Paid Search,Budget
CUST100808,2023-05-06,Male,40,Denver,Usa,Direct,Mainstream
CUST101740,2023-09-25,Female,45,Montreal,Canada,Paid Search,Mainstream
CUST106027,2025-07-25,Female,19,Los Angeles,Usa,Affiliate,Budget
CUST104994,2025-02-18,Male,38,San Diego,Usa,Paid Search,Budget
CUST106839,2025-12-06,Male,31,Chicago,Usa,Paid Search,Budget
CUST101119,2023-06-19,Female,29,Minneapolis,Usa,Direct,Mainstream
CUST102855,2024-03-16,Female,51,Boston,Usa,Paid Search,Mainstream
CUST100810,2023-05-06,Female,25,Unknown,Usa,Direct,Budget
CUST101129,2023-06-21,Female,48,Houston,Usa,Direct,Budget
CUST100834,2023-05-10,Male,31,Minneapolis,Usa,Social Media,Budget
CUST102789,2024-03-06,Male,52,New York,Usa,Paid Search,Mainstream
CUST105406,2025-04-20,Female,54,Denver,Usa,Paid Search,Premium
CUST106724,2025-11-17,Male,50,Nashville,Usa,Organic Search,Mainstream
CUST102540,2024-01-21,Female,19,Los Angeles,Usa,Social Media,Mainstream
CUST101235,2023-07-07,Male,37,Montreal,Canada,Referral,Mainstream
CUST101225,2023-07-06,Female,40,Austin,Usa,Referral,Mainstream
CUST104550,2024-12-04,Female,44,Los Angeles,Usa,Direct,Budget
CUST105007,2025-02-21,Female,41,New York,Usa,Social Media,Budget
CUST105893,2025-07-06,Female,24,Dallas,Usa,Paid Search,Mainstream
CUST105436,2025-04-25,Female,57,Los Angeles,Usa,Direct,Budget
CUST104035,2024-09-09,Other/Undisclosed,40,Minneapolis,Usa,Referral,Mainstream
CUST101721,2023-09-22,Male,18,Chicago,Usa,Organic Search,Mainstream
CUST106286,2025-09-10,Female,36,Nashville,Usa,Direct,Budget
CUST102177,2023-11-29,Male,42,Calgary,Canada,Direct,Mainstream
CUST101027,2023-06-06,Male,34,Boston,Usa,Direct,Mainstream
CUST103076,2024-04-21,Female,53,Austin,Usa,Affiliate,Budget
CUST102199,2023-12-03,Female,23,San Diego,Usa,Paid Search,Mainstream
CUST100349,2023-02-26,Female,46,Phoenix,Usa,Paid Search,Mainstream
CUST100452,2023-03-14,Male,35,Portland,Usa,Affiliate,Budget
CUST100662,2023-04-15,Male,46,Phoenix,Usa,Direct,Premium
CUST100172,2023-01-29,Female,49,Chicago,Usa,Paid Search,Mainstream
CUST101405,2023-08-01,Male,31,Denver,Usa,Direct,Budget
CUST101652,2023-09-12,Female,33,Houston,Usa,Affiliate,Mainstream
CUST106161,2025-08-17,Male,28,Austin,Usa,Social Media,Premium
CUST100422,2023-03-09,Female,35,Portland,Usa,Organic Search,Mainstream
CUST103262,2024-05-16,Male,53,Los Angeles,Usa,Affiliate,Premium
CUST104405,2024-11-08,Female,31,Boston,Usa,Organic Search,Premium
CUST100881,2023-05-17,Female,59,Nashville,Usa,Direct,Premium
CUST102402,2024-01-01,Female,33,Houston,Usa,Paid Search,Premium
CUST101253,2023-07-10,Female,39,Chicago,Usa,Paid Search,Mainstream
CUST105668,2025-05-30,Female,27,San Diego,Usa,Social Media,Budget
CUST106202,2025-08-23,Other/Undisclosed,28,Phoenix,Usa,Social Media,Premium
CUST103978,2024-08-31,Female,41,Dallas,Usa,Organic Search,Mainstream
CUST106574,2025-10-23,Female,48,Austin,Usa,Email,Mainstream
CUST106555,2025-10-21,Female,34,Los Angeles,Usa,Social Media,Mainstream
CUST101897,2023-10-18,Female,18,Atlanta,Usa,Paid Search,Budget
CUST100102,2023-01-18,Female,53,Phoenix,Usa,Social Media,Mainstream
CUST103505,2024-06-24,Female,33,Dallas,Usa,Paid Search,Budget
CUST104295,2024-10-23,Male,37,Los Angeles,Usa,Referral,Mainstream
CUST106670,2025-11-09,Female,36,Portland,Usa,Direct,Budget
CUST104814,2025-01-17,Female,21,Los Angeles,Usa,Paid Search,Mainstream
CUST106678,2025-11-09,Female,40,Los Angeles,Usa,Paid Search,Mainstream
CUST101580,2023-08-31,Female,38,New York,Usa,Paid Search,Mainstream
CUST105621,2025-05-24,Other/Undisclosed,55,Austin,Usa,Affiliate,Budget
CUST103473,2024-06-19,Male,36,Los Angeles,Usa,Paid Search,Mainstream
CUST106057,2025-07-31,Male,55,Miami,Usa,Organic Search,Premium
CUST103231,2024-05-12,Female,39,Miami,Usa,Referral,Mainstream
CUST105185,2025-03-20,Female,20,Chicago,Usa,Social Media,Mainstream
CUST100135,2023-01-24,Female,42,New York,Usa,Affiliate,Mainstream
CUST102517,2024-01-17,Male,30,Chicago,Usa,Affiliate,Premium
CUST105593,2025-05-20,Female,37,Miami,Usa,Organic Search,Mainstream
CUST105638,2025-05-26,Female,23,Minneapolis,Usa,Paid Search,Mainstream
CUST106324,2025-09-16,Female,43,Montreal,Canada,Paid Search,Mainstream
CUST104691,2024-12-28,Male,29,Boston,Usa,Email,Mainstream
CUST105635,2025-05-26,Male,25,Vancouver,Canada,Email,Budget
CUST105033,2025-02-25,Male,33,Vancouver,Canada,Email,Mainstream
CUST101737,2023-09-25,Female,31,Dallas,Usa,Social Media,Mainstream
CUST103080,2024-04-21,Male,18,Denver,Usa,Social Media,Mainstream
CUST105313,2025-04-08,Other/Undisclosed,42,Denver,Usa,Referral,Mainstream
CUST102275,2023-12-14,Female,54,Unknown,Usa,Email,Mainstream
CUST102126,2023-11-23,Male,30,San Diego,Usa,Organic Search,Mainstream
CUST100807,2023-05-05,Female,26,Montreal,Canada,Social Media,Premium
CUST100462,2023-03-15,Male,40,San Diego,Usa,Paid Search,Mainstream
CUST100879,2023-05-16,Female,20,Chicago,Usa,Affiliate,Mainstream
CUST103240,2024-05-12,Male,36,Vancouver,Canada,Social Media,Premium
CUST102836,2024-03-12,Female,40,Austin,Usa,Organic Search,Premium
CUST105454,2025-04-27,Female,49,Dallas,Usa,Direct,Mainstream
CUST104152,2024-09-29,Female,35,Boston,Usa,Affiliate,Budget
CUST105852,2025-06-30,Female,48,Houston,Usa,Social Media,Mainstream
CUST100799,2023-05-05,Male,37,Atlanta,Usa,Social Media,Budget
CUST100354,2023-02-26,Male,18,Miami,Usa,Email,Mainstream
CUST102704,2024-02-20,Female,30,Calgary,Canada,Paid Search,Budget
CUST101073,2023-06-14,Female,43,Boston,Usa,Social Media,Mainstream
CUST102603,2024-02-03,Male,27,Denver,Usa,Organic Search,Mainstream
CUST102131,2023-11-24,Female,55,Austin,Usa,Paid Search,Mainstream
CUST100144,2023-01-25,Female,24,Atlanta,Usa,Social Media,Premium
CUST100380,2023-03-03,Male,55,Toronto,Canada,Paid Search,Mainstream
CUST101340,2023-07-24,Male,21,Phoenix,Usa,Paid Search,Mainstream
CUST103254,2024-05-14,Female,30,Atlanta,Usa,Social Media,Mainstream
CUST100121,2023-01-21,Female,46,Dallas,Usa,Organic Search,Budget
CUST106298,2025-09-12,Female,41,Nashville,Usa,Organic Search,Premium
CUST106547,2025-10-20,Female,21,Dallas,Usa,Social Media,Premium
CUST101360,2023-07-26,Female,39,Minneapolis,Usa,Paid Search,Premium
CUST100418,2023-03-08,Male,18,Atlanta,Usa,Direct,Mainstream
CUST105019,2025-02-23,Female,18,Phoenix,Usa,Paid Search,Budget
CUST106698,2025-11-13,Male,26,Houston,Usa,Email,Mainstream
CUST101514,2023-08-17,Female,47,Los Angeles,Usa,Social Media,Mainstream
CUST106169,2025-08-19,Male,37,San Diego,Usa,Direct,Mainstream
CUST104932,2025-02-09,Male,33,Portland,Usa,Organic Search,Mainstream
CUST102142,2023-11-25,Male,36,San Diego,Usa,Referral,Budget
CUST105924,2025-07-12,Male,34,Los Angeles,Usa,Organic Search,Budget
CUST100555,2023-03-30,Male,34,San Diego,Usa,Affiliate,Mainstream
CUST102977,2024-04-03,Female,42,Phoenix,Usa,Direct,Budget
CUST103535,2024-06-28,Male,41,New York,Usa,Organic Search,Budget
CUST105105,2025-03-09,Female,34,Unknown,Canada,Paid Search,Mainstream
CUST101485,2023-08-12,Female,37,Boston,Usa,Social Media,Budget
CUST105010,2025-02-21,Female,40,Boston,Usa,Social Media,Mainstream
CUST101272,2023-07-13,Female,37,Dallas,Usa,Paid Search,Mainstream
CUST106590,2025-10-24,Male,25,Phoenix,Usa,Affiliate,Budget
CUST101411,2023-08-02,Female,47,Seattle,Usa,Paid Search,Mainstream
CUST104773,2025-01-11,Male,18,Atlanta,Usa,Paid Search,Budget
CUST106424,2025-10-04,Female,41,Seattle,Usa,Affiliate,Mainstream
CUST101471,2023-08-10,Female,21,Phoenix,Usa,Paid Search,Mainstream
CUST105995,2025-07-21,Female,39,Calgary,Canada,Social Media,Budget
CUST106832,2025-12-04,Female,27,Vancouver,Canada,Social Media,Premium
CUST105060,2025-03-01,Female,36,Atlanta,Usa,Organic Search,Mainstream
CUST105628,2025-05-25,Female,38,San Diego,Usa,Referral,Budget
CUST104148,2024-09-29,Female,34,Montreal,Canada,Paid Search,Premium
CUST101888,2023-10-17,Female,36,New York,Usa,Paid Search,Budget
CUST103662,2024-07-19,Male,30,Minneapolis,Usa,Email,Budget
CUST106237,2025-08-30,Female,29,Denver,Usa,Email,Premium
CUST104845,2025-01-24,Female,44,Boston,Usa,Direct,Budget
CUST106604,2025-10-27,Male,50,Dallas,Usa,Social Media,Mainstream
CUST100981,2023-06-01,Male,18,Chicago,Usa,Social Media,Premium
CUST105966,2025-07-19,Female,21,Boston,Usa,Social Media,Budget
CUST105590,2025-05-20,Male,18,Chicago,Usa,Organic Search,Mainstream
CUST103238,2024-05-12,Male,18,Minneapolis,Usa,Referral,Mainstream
CUST106199,2025-08-23,Female,29,Minneapolis,Usa,Social Media,Budget
CUST101268,2023-07-12,Female,47,Boston,Usa,Paid Search,Premium
CUST100414,2023-03-08,Female,30,Denver,Usa,Email,Premium
CUST100268,2023-02-13,Male,43,Seattle,Usa,Organic Search,Mainstream
CUST104668,2024-12-22,Female,53,Denver,Usa,Direct,Premium
CUST100654,2023-04-14,Male,40,Boston,Usa,Affiliate,Premium
CUST103885,2024-08-18,Male,35,Minneapolis,Usa,Referral,Mainstream
CUST106845,2025-12-07,Male,35,Atlanta,Usa,Organic Search,Premium
CUST105925,2025-07-12,Male,32,Atlanta,Usa,Paid Search,Mainstream
CUST105151,2025-03-15,Male,36,Chicago,Usa,Paid Search,Budget
CUST102333,2023-12-22,Male,32,Austin,Usa,Paid Search,Budget
CUST106049,2025-07-30,Female,24,Boston,Usa,Affiliate,Budget
CUST100773,2023-04-30,Male,25,Dallas,Usa,Email,Budget
CUST103578,2024-07-05,Female,31,Atlanta,Usa,Social Media,Mainstream
CUST100589,2023-04-05,Female,19,Atlanta,Usa,Social Media,Premium
CUST102902,2024-03-24,Female,49,Vancouver,Canada,Referral,Budget
CUST102124,2023-11-22,Female,28,Los Angeles,Usa,Affiliate,Mainstream
CUST102166,2023-11-27,Female,28,Los Angeles,Usa,Paid Search,Mainstream
CUST103592,2024-07-07,Male,43,Houston,Usa,Email,Budget
CUST103032,2024-04-14,Male,45,Houston,Usa,Organic Search,Mainstream
CUST103901,2024-08-20,Female,45,Portland,Usa,Affiliate,Budget
CUST104245,2024-10-14,Male,38,Unknown,Usa,Paid Search,Budget
CUST102622,2024-02-06,Male,38,Nashville,Usa,Social Media,Mainstream
CUST100701,2023-04-20,Male,37,New York,Usa,Paid Search,Mainstream
CUST104250,2024-10-16,Male,31,Denver,Usa,Referral,Mainstream
CUST106622,2025-10-31,Female,42,Miami,Usa,Organic Search,Mainstream
CUST105587,2025-05-19,Male,59,New York,Usa,Referral,Mainstream
CUST100677,2023-04-17,Other/Undisclosed,36,Houston,Usa,Paid Search,Mainstream
CUST102732,2024-02-25,Male,30,Portland,Usa,Email,Budget
CUST104715,2025-01-01,Female,29,Minneapolis,Usa,Organic Search,Premium
CUST102594,2024-02-01,Other/Undisclosed,47,New York,Usa,Affiliate,Mainstream
CUST103767,2024-08-01,Male,46,Los Angeles,Usa,Organic Search,Mainstream
CUST104075,2024-09-15,Other/Undisclosed,35,Minneapolis,Usa,Social Media,Mainstream
CUST100693,2023-04-19,Male,45,San Diego,Usa,Organic Search,Mainstream
CUST101513,2023-08-17,Male,33,Seattle,Usa,Email,Budget
CUST102873,2024-03-18,Male,36,New York,Usa,Organic Search,Mainstream
CUST106097,2025-08-06,Female,28,Boston,Usa,Email,Premium
CUST106655,2025-11-05,Female,36,Austin,Usa,Direct,Mainstream
CUST100110,2023-01-19,Male,34,Minneapolis,Usa,Paid Search,Mainstream
CUST104734,2025-01-05,Male,35,Seattle,Usa,Email,Mainstream
CUST104353,2024-11-01,Female,32,Miami,Usa,Email,Budget
CUST103164,2024-05-03,Female,21,Denver,Usa,Organic Search,Mainstream
CUST106116,2025-08-09,Female,46,Seattle,Usa,Organic Search,Budget
CUST104382,2024-11-05,Female,51,Los Angeles,Usa,Affiliate,Budget
CUST102619,2024-02-06,Female,26,Chicago,Usa,Referral,Budget
CUST100856,2023-05-13,Male,26,Minneapolis,Usa,Email,Premium
CUST105632,2025-05-26,Female,18,Miami,Usa,Social Media,Budget
CUST106037,2025-07-28,Female,18,Portland,Usa,Social Media,Premium
CUST101940,2023-10-26,Female,31,Montreal,Canada,Organic Search,Budget
CUST103132,2024-04-29,Male,26,San Diego,Usa,Affiliate,Budget
CUST102927,2024-03-27,Female,35,Atlanta,Usa,Social Media,Mainstream
CUST104254,2024-10-16,Female,27,San Diego,Usa,Paid Search,Budget
CUST104386,2024-11-06,Female,55,San Diego,Usa,Paid Search,Budget
CUST101758,2023-09-27,Female,34,Calgary,Canada,Affiliate,Mainstream
CUST102002,2023-11-05,Female,31,Denver,Usa,Direct,Budget
CUST103196,2024-05-07,Female,34,Miami,Usa,Referral,Budget
CUST100605,2023-04-08,Female,28,Austin,Usa,Social Media,Mainstream
CUST102431,2024-01-05,Female,46,Toronto,Canada,Social Media,Mainstream
CUST106104,2025-08-07,Female,45,New York,Usa,Paid Search,Budget
CUST105904,2025-07-09,Male,38,Atlanta,Usa,Paid Search,Mainstream
CUST101468,2023-08-10,Female,18,Seattle,Usa,Direct,Budget
CUST105171,2025-03-18,Female,21,Houston,Usa,Paid Search,Mainstream
CUST102807,2024-03-07,Male,27,Portland,Usa,Social Media,Mainstream
CUST106163,2025-08-17,Male,36,Chicago,Usa,Affiliate,Mainstream
CUST103244,2024-05-13,Female,47,Austin,Usa,Email,Mainstream
CUST102916,2024-03-26,Female,26,Phoenix,Usa,Paid Search,Mainstream
CUST100107,2023-01-18,Female,22,Chicago,Usa,Affiliate,Premium
CUST100029,2023-01-05,Female,50,Austin,Usa,Social Media,Mainstream
CUST106507,2025-10-15,Other/Undisclosed,35,Austin,Usa,Direct,Premium
CUST103143,2024-05-01,Female,18,Denver,Usa,Email,Premium
CUST102182,2023-11-29,Female,52,Boston,Usa,Direct,Premium
CUST102689,2024-02-17,Male,48,Austin,Usa,Social Media,Budget
CUST105369,2025-04-15,Male,38,Dallas,Usa,Referral,Mainstream
CUST100751,2023-04-27,Female,26,Seattle,Usa,Paid Search,Premium
CUST103161,2024-05-03,Male,62,Denver,Usa,Organic Search,Premium
CUST100584,2023-04-05,Female,33,Atlanta,Usa,Organic Search,Mainstream
CUST101220,2023-07-05,Female,39,Los Angeles,Usa,Referral,Premium
CUST105884,2025-07-05,Female,42,Portland,Usa,Organic Search,Mainstream
CUST103318,2024-05-25,Female,34,Dallas,Usa,Social Media,Premium
CUST102890,2024-03-22,Female,60,Dallas,Usa,Social Media,Budget
CUST106045,2025-07-29,Female,19,Calgary,Canada,Referral,Budget
CUST100548,2023-03-29,Female,22,Miami,Usa,Paid Search,Mainstream
CUST105441,2025-04-25,Female,37,Chicago,Usa,Email,Mainstream
CUST105724,2025-06-10,Female,38,Austin,Usa,Email,Budget
CUST102018,2023-11-07,Female,38,Portland,Usa,Referral,Budget
CUST106540,2025-10-18,Female,40,New York,Usa,Social Media,Premium
CUST104149,2024-09-29,Male,41,Phoenix,Usa,Social Media,Budget
CUST102287,2023-12-16,Male,54,Phoenix,Usa,Referral,Mainstream
CUST106775,2025-11-26,Female,29,San Diego,Usa,Affiliate,Premium
CUST106879,2025-12-14,Female,18,Miami,Usa,Direct,Budget
CUST105189,2025-03-21,Male,23,Atlanta,Usa,Paid Search,Mainstream
CUST104938,2025-02-10,Male,36,Phoenix,Usa,Social Media,Budget
CUST103997,2024-09-04,Female,38,Montreal,Canada,Paid Search,Mainstream
CUST100344,2023-02-25,Male,23,Miami,Usa,Social Media,Budget
CUST104322,2024-10-28,Female,31,Boston,Usa,Affiliate,Mainstream
CUST106785,2025-11-27,Female,32,Atlanta,Usa,Social Media,Mainstream
CUST101575,2023-08-29,Female,43,Toronto,Canada,Organic Search,Budget
CUST102167,2023-11-27,Male,37,Montreal,Canada,Paid Search,Budget
CUST106596,2025-10-26,Female,35,Nashville,Usa,Social Media,Mainstream
CUST105113,2025-03-10,Female,45,Seattle,Usa,Organic Search,Premium
CUST102778,2024-03-04,Male,62,New York,Usa,Organic Search,Budget
CUST106916,2025-12-18,Female,29,New York,Usa,Social Media,Mainstream
CUST102985,2024-04-04,Male,27,Toronto,Canada,Social Media,Mainstream
CUST105998,2025-07-21,Other/Undisclosed,60,Portland,Usa,Email,Budget
CUST100090,2023-01-14,Male,30,Toronto,Canada,Paid Search,Budget
CUST105929,2025-07-13,Male,18,Los Angeles,Usa,Social Media,Budget
CUST104339,2024-10-30,Female,35,Nashville,Usa,Social Media,Mainstream
CUST102042,2023-11-11,Male,40,Calgary,Canada,Social Media,Mainstream
CUST105095,2025-03-07,Male,32,Atlanta,Usa,Paid Search,Mainstream
CUST102586,2024-01-31,Female,18,Miami,Usa,Direct,Budget
CUST100624,2023-04-10,Other/Undisclosed,53,Los Angeles,Usa,Social Media,Budget
CUST100069,2023-01-11,Female,50,Chicago,Usa,Paid Search,Budget
CUST100889,2023-05-18,Male,20,Atlanta,Usa,Email,Premium
CUST105218,2025-03-26,Female,22,Chicago,Usa,Direct,Mainstream
CUST105333,2025-04-10,Male,20,Portland,Usa,Paid Search,Premium
CUST104537,2024-12-01,Female,34,San Diego,Usa,Organic Search,Premium
CUST104630,2024-12-17,Male,38,Boston,Usa,Organic Search,Mainstream
CUST103909,2024-08-21,Female,46,Boston,Usa,Paid Search,Premium
CUST103641,2024-07-15,Male,26,Vancouver,Canada,Social Media,Mainstream
CUST100947,2023-05-26,Female,36,Nashville,Usa,Organic Search,Premium
CUST100877,2023-05-16,Female,32,Boston,Usa,Affiliate,Premium
CUST105979,2025-07-20,Male,35,Austin,Usa,Social Media,Mainstream
CUST106567,2025-10-22,Other/Undisclosed,34,Boston,Usa,Paid Search,Mainstream
CUST102458,2024-01-08,Male,26,Toronto,Canada,Organic Search,Mainstream
CUST100293,2023-02-17,Female,25,San Diego,Usa,Organic Search,Mainstream
CUST105190,2025-03-21,Female,52,Montreal,Canada,Referral,Mainstream
CUST106541,2025-10-18,Female,26,Nashville,Usa,Social Media,Mainstream
CUST100445,2023-03-13,Male,24,Miami,Usa,Direct,Budget
CUST106568,2025-10-22,Female,41,Boston,Usa,Social Media,Mainstream
CUST104609,2024-12-14,Male,45,Nashville,Usa,Referral,Mainstream
CUST106998,2025-12-30,Male,40,Boston,Usa,Organic Search,Budget
CUST104262,2024-10-17,Female,34,Phoenix,Usa,Email,Mainstream
CUST101872,2023-10-15,Female,37,Houston,Usa,Organic Search,Budget
CUST105180,2025-03-20,Female,41,Minneapolis,Usa,Organic Search,Budget
CUST104684,2024-12-26,Female,24,Atlanta,Usa,Organic Search,Mainstream
CUST102862,2024-03-17,Female,21,Chicago,Usa,Organic Search,Premium
CUST106264,2025-09-04,Female,57,Austin,Usa,Paid Search,Mainstream
CUST104672,2024-12-23,Male,30,Miami,Usa,Organic Search,Budget
CUST106025,2025-07-25,Male,32,Seattle,Usa,Direct,Premium
